datetime,indicator_id,indicator_name,indicator_type,value,geo_id,geo_name,geo_agg
2025-10-03 13:00:00.231294,1001,Precio PVPC 2.0TD,price,155.82984416639377,8741,Península,
2025-10-03 14:00:00.231294,1001,Precio PVPC 2.0TD,price,143.8142448926401,8741,Península,
2025-10-03 15:00:00.231294,1001,Precio PVPC 2.0TD,price,149.32957581722366,8741,Península,
2025-10-03 16:00:00.231294,1001,Precio PVPC 2.0TD,price,145.8035630870199,8741,Península,
2025-10-03 17:00:00.231294,1001,Precio PVPC 2.0TD,price,141.93148266882977,8741,Península,
2025-10-03 18:00:00.231294,1001,Precio PVPC 2.0TD,price,223.13715801000293,8741,Península,
2025-10-03 19:00:00.231294,1001,Precio PVPC 2.0TD,price,295.8214566601217,8741,Península,
2025-10-03 20:00:00.231294,1001,Precio PVPC 2.0TD,price,361.69540570149167,8741,Península,
2025-10-03 21:00:00.231294,1001,Precio PVPC 2.0TD,price,222.01060729076153,8741,Península,
2025-10-03 22:00:00.231294,1001,Precio PVPC 2.0TD,price,214.57496783043138,8741,Península,
2025-10-03 23:00:00.231294,1001,Precio PVPC 2.0TD,price,150.87767772564507,8741,Península,
2025-10-04 00:00:00.231294,1001,Precio PVPC 2.0TD,price,98.89672506788997,8741,Península,
2025-10-04 01:00:00.231294,1001,Precio PVPC 2.0TD,price,83.75002044599671,8741,Península,
2025-10-04 02:00:00.231294,1001,Precio PVPC 2.0TD,price,57.01701825169542,8741,Península,
2025-10-04 03:00:00.231294,1001,Precio PVPC 2.0TD,price,53.52908491315114,8741,Península,
2025-10-04 04:00:00.231294,1001,Precio PVPC 2.0TD,price,63.32118188391408,8741,Península,
2025-10-04 05:00:00.231294,1001,Precio PVPC 2.0TD,price,61.0314227995349,8741,Península,
2025-10-04 06:00:00.231294,1001,Precio PVPC 2.0TD,price,63.35607474112891,8741,Península,
2025-10-04 07:00:00.231294,1001,Precio PVPC 2.0TD,price,105.48343790736158,8741,Península,
2025-10-04 08:00:00.231294,1001,Precio PVPC 2.0TD,price,166.22249290335606,8741,Península,
2025-10-04 09:00:00.231294,1001,Precio PVPC 2.0TD,price,153.34365172165894,8741,Península,
2025-10-04 10:00:00.231294,1001,Precio PVPC 2.0TD,price,170.47995823550218,8741,Península,
2025-10-04 11:00:00.231294,1001,Precio PVPC 2.0TD,price,156.81943073167426,8741,Península,
2025-10-04 12:00:00.231294,1001,Precio PVPC 2.0TD,price,142.75899711391455,8741,Península,
2025-10-04 13:00:00.231294,1001,Precio PVPC 2.0TD,price,141.58274901347903,8741,Península,
2025-10-04 14:00:00.231294,1001,Precio PVPC 2.0TD,price,121.38422622511796,8741,Península,
2025-10-04 15:00:00.231294,1001,Precio PVPC 2.0TD,price,115.7772370348967,8741,Península,
2025-10-04 16:00:00.231294,1001,Precio PVPC 2.0TD,price,138.64418148783983,8741,Península,
2025-10-04 17:00:00.231294,1001,Precio PVPC 2.0TD,price,122.51934555232948,8741,Península,
2025-10-04 18:00:00.231294,1001,Precio PVPC 2.0TD,price,229.4125313418655,8741,Península,
2025-10-04 19:00:00.231294,1001,Precio PVPC 2.0TD,price,313.0841088242653,8741,Península,
2025-10-04 20:00:00.231294,1001,Precio PVPC 2.0TD,price,292.96012444212056,8741,Península,
2025-10-04 21:00:00.231294,1001,Precio PVPC 2.0TD,price,205.08577970906396,8741,Península,
2025-10-04 22:00:00.231294,1001,Precio PVPC 2.0TD,price,187.95200397133655,8741,Península,
2025-10-04 23:00:00.231294,1001,Precio PVPC 2.0TD,price,117.71259160543775,8741,Península,
2025-10-05 00:00:00.231294,1001,Precio PVPC 2.0TD,price,82.17058219152749,8741,Península,
2025-10-05 01:00:00.231294,1001,Precio PVPC 2.0TD,price,85.40103626667295,8741,Península,
2025-10-05 02:00:00.231294,1001,Precio PVPC 2.0TD,price,66.6115971267304,8741,Península,
2025-10-05 03:00:00.231294,1001,Precio PVPC 2.0TD,price,59.7137719250531,8741,Península,
2025-10-05 04:00:00.231294,1001,Precio PVPC 2.0TD,price,57.369332551312255,8741,Península,
2025-10-05 05:00:00.231294,1001,Precio PVPC 2.0TD,price,53.46564608949849,8741,Península,
2025-10-05 06:00:00.231294,1001,Precio PVPC 2.0TD,price,60.58543377320111,8741,Península,
2025-10-05 07:00:00.231294,1001,Precio PVPC 2.0TD,price,99.42984453593486,8741,Península,
2025-10-05 08:00:00.231294,1001,Precio PVPC 2.0TD,price,157.24909431873877,8741,Península,
2025-10-05 09:00:00.231294,1001,Precio PVPC 2.0TD,price,132.816443317671,8741,Península,
2025-10-05 10:00:00.231294,1001,Precio PVPC 2.0TD,price,153.8615503422052,8741,Península,
2025-10-05 11:00:00.231294,1001,Precio PVPC 2.0TD,price,130.10389590879194,8741,Península,
2025-10-05 12:00:00.231294,1001,Precio PVPC 2.0TD,price,149.23988190213765,8741,Península,
2025-10-05 13:00:00.231294,1001,Precio PVPC 2.0TD,price,163.7923541154702,8741,Península,
2025-10-05 14:00:00.231294,1001,Precio PVPC 2.0TD,price,122.28209268213752,8741,Península,
2025-10-05 15:00:00.231294,1001,Precio PVPC 2.0TD,price,118.6384234088555,8741,Península,
2025-10-05 16:00:00.231294,1001,Precio PVPC 2.0TD,price,128.60590611142496,8741,Península,
2025-10-05 17:00:00.231294,1001,Precio PVPC 2.0TD,price,119.2437141468259,8741,Península,
2025-10-05 18:00:00.231294,1001,Precio PVPC 2.0TD,price,260.63579643856895,8741,Península,
2025-10-05 19:00:00.231294,1001,Precio PVPC 2.0TD,price,269.46744866408375,8741,Península,
2025-10-05 20:00:00.231294,1001,Precio PVPC 2.0TD,price,324.563839559288,8741,Península,
2025-10-05 21:00:00.231294,1001,Precio PVPC 2.0TD,price,219.3302953772597,8741,Península,
2025-10-05 22:00:00.231294,1001,Precio PVPC 2.0TD,price,167.30965088753553,8741,Península,
2025-10-05 23:00:00.231294,1001,Precio PVPC 2.0TD,price,118.66260427618361,8741,Península,
2025-10-06 00:00:00.231294,1001,Precio PVPC 2.0TD,price,90.85801764055059,8741,Península,
2025-10-06 01:00:00.231294,1001,Precio PVPC 2.0TD,price,91.11541633602847,8741,Península,
2025-10-06 02:00:00.231294,1001,Precio PVPC 2.0TD,price,47.92793276447489,8741,Península,
2025-10-06 03:00:00.231294,1001,Precio PVPC 2.0TD,price,64.56894490232392,8741,Península,
2025-10-06 04:00:00.231294,1001,Precio PVPC 2.0TD,price,58.73582311880392,8741,Península,
2025-10-06 05:00:00.231294,1001,Precio PVPC 2.0TD,price,69.02199195724641,8741,Península,
2025-10-06 06:00:00.231294,1001,Precio PVPC 2.0TD,price,60.7836156294049,8741,Península,
2025-10-06 07:00:00.231294,1001,Precio PVPC 2.0TD,price,106.90861442420713,8741,Península,
2025-10-06 08:00:00.231294,1001,Precio PVPC 2.0TD,price,171.51636759761575,8741,Península,
2025-10-06 09:00:00.231294,1001,Precio PVPC 2.0TD,price,160.35838229026754,8741,Península,
2025-10-06 10:00:00.231294,1001,Precio PVPC 2.0TD,price,173.48740085065134,8741,Península,
2025-10-06 11:00:00.231294,1001,Precio PVPC 2.0TD,price,141.2083258544747,8741,Península,
2025-10-06 12:00:00.231294,1001,Precio PVPC 2.0TD,price,178.09720368780393,8741,Península,
2025-10-06 13:00:00.231294,1001,Precio PVPC 2.0TD,price,166.5207962017541,8741,Península,
2025-10-06 14:00:00.231294,1001,Precio PVPC 2.0TD,price,138.87726634209972,8741,Península,
2025-10-06 15:00:00.231294,1001,Precio PVPC 2.0TD,price,149.14566202561397,8741,Península,
2025-10-06 16:00:00.231294,1001,Precio PVPC 2.0TD,price,145.82855261274773,8741,Península,
2025-10-06 17:00:00.231294,1001,Precio PVPC 2.0TD,price,158.51274779221527,8741,Península,
2025-10-06 18:00:00.231294,1001,Precio PVPC 2.0TD,price,327.43891542303595,8741,Península,
2025-10-06 19:00:00.231294,1001,Precio PVPC 2.0TD,price,294.77522476813795,8741,Península,
2025-10-06 20:00:00.231294,1001,Precio PVPC 2.0TD,price,273.0620376491839,8741,Península,
2025-10-06 21:00:00.231294,1001,Precio PVPC 2.0TD,price,204.70612105004153,8741,Península,
2025-10-06 22:00:00.231294,1001,Precio PVPC 2.0TD,price,180.9638644169592,8741,Península,
2025-10-06 23:00:00.231294,1001,Precio PVPC 2.0TD,price,157.8431545141291,8741,Península,
2025-10-07 00:00:00.231294,1001,Precio PVPC 2.0TD,price,111.90501408020698,8741,Península,
2025-10-07 01:00:00.231294,1001,Precio PVPC 2.0TD,price,92.41794374988638,8741,Península,
2025-10-07 02:00:00.231294,1001,Precio PVPC 2.0TD,price,77.50452228964826,8741,Península,
2025-10-07 03:00:00.231294,1001,Precio PVPC 2.0TD,price,67.98398181981902,8741,Península,
2025-10-07 04:00:00.231294,1001,Precio PVPC 2.0TD,price,71.32608799720052,8741,Península,
2025-10-07 05:00:00.231294,1001,Precio PVPC 2.0TD,price,68.11873780145997,8741,Península,
2025-10-07 06:00:00.231294,1001,Precio PVPC 2.0TD,price,62.46782667959732,8741,Península,
2025-10-07 07:00:00.231294,1001,Precio PVPC 2.0TD,price,111.96398072357702,8741,Península,
2025-10-07 08:00:00.231294,1001,Precio PVPC 2.0TD,price,189.0574366140655,8741,Península,
2025-10-07 09:00:00.231294,1001,Precio PVPC 2.0TD,price,183.48733477892867,8741,Península,
2025-10-07 10:00:00.231294,1001,Precio PVPC 2.0TD,price,232.86330334738196,8741,Península,
2025-10-07 11:00:00.231294,1001,Precio PVPC 2.0TD,price,175.9799195949493,8741,Península,
2025-10-07 12:00:00.231294,1001,Precio PVPC 2.0TD,price,161.16572378806518,8741,Península,
2025-10-07 13:00:00.231294,1001,Precio PVPC 2.0TD,price,141.96154295298052,8741,Península,
2025-10-07 14:00:00.231294,1001,Precio PVPC 2.0TD,price,139.28799451744925,8741,Península,
2025-10-07 15:00:00.231294,1001,Precio PVPC 2.0TD,price,115.25630549432641,8741,Península,
2025-10-07 16:00:00.231294,1001,Precio PVPC 2.0TD,price,119.92210477336195,8741,Península,
2025-10-07 17:00:00.231294,1001,Precio PVPC 2.0TD,price,155.24274255237492,8741,Península,
2025-10-07 18:00:00.231294,1001,Precio PVPC 2.0TD,price,264.15161627790076,8741,Península,
2025-10-07 19:00:00.231294,1001,Precio PVPC 2.0TD,price,337.24877609867855,8741,Península,
2025-10-07 20:00:00.231294,1001,Precio PVPC 2.0TD,price,297.0404101376989,8741,Península,
2025-10-07 21:00:00.231294,1001,Precio PVPC 2.0TD,price,198.37843658819224,8741,Península,
2025-10-07 22:00:00.231294,1001,Precio PVPC 2.0TD,price,193.95360888160488,8741,Península,
2025-10-07 23:00:00.231294,1001,Precio PVPC 2.0TD,price,162.07847705429492,8741,Península,
2025-10-08 00:00:00.231294,1001,Precio PVPC 2.0TD,price,97.81033515961997,8741,Península,
2025-10-08 01:00:00.231294,1001,Precio PVPC 2.0TD,price,91.13301630377165,8741,Península,
2025-10-08 02:00:00.231294,1001,Precio PVPC 2.0TD,price,54.48647456851699,8741,Península,
2025-10-08 03:00:00.231294,1001,Precio PVPC 2.0TD,price,56.023688796696916,8741,Península,
2025-10-08 04:00:00.231294,1001,Precio PVPC 2.0TD,price,75.2735286649752,8741,Península,
2025-10-08 05:00:00.231294,1001,Precio PVPC 2.0TD,price,67.697445313387,8741,Península,
2025-10-08 06:00:00.231294,1001,Precio PVPC 2.0TD,price,68.72448995456033,8741,Península,
2025-10-08 07:00:00.231294,1001,Precio PVPC 2.0TD,price,111.91965195392646,8741,Península,
2025-10-08 08:00:00.231294,1001,Precio PVPC 2.0TD,price,173.4548502382619,8741,Península,
2025-10-08 09:00:00.231294,1001,Precio PVPC 2.0TD,price,156.06716234097073,8741,Península,
2025-10-08 10:00:00.231294,1001,Precio PVPC 2.0TD,price,228.78629582415982,8741,Península,
2025-10-08 11:00:00.231294,1001,Precio PVPC 2.0TD,price,202.32446581659238,8741,Península,
2025-10-08 12:00:00.231294,1001,Precio PVPC 2.0TD,price,177.79348181556398,8741,Península,
2025-10-08 13:00:00.231294,1001,Precio PVPC 2.0TD,price,147.92034905944092,8741,Península,
2025-10-08 14:00:00.231294,1001,Precio PVPC 2.0TD,price,115.11065505738978,8741,Península,
2025-10-08 15:00:00.231294,1001,Precio PVPC 2.0TD,price,133.4533857764922,8741,Península,
2025-10-08 16:00:00.231294,1001,Precio PVPC 2.0TD,price,174.86456598504802,8741,Península,
2025-10-08 17:00:00.231294,1001,Precio PVPC 2.0TD,price,146.79882399688768,8741,Península,
2025-10-08 18:00:00.231294,1001,Precio PVPC 2.0TD,price,270.3233171723936,8741,Península,
2025-10-08 19:00:00.231294,1001,Precio PVPC 2.0TD,price,339.6268043499864,8741,Península,
2025-10-08 20:00:00.231294,1001,Precio PVPC 2.0TD,price,378.36900607942425,8741,Península,
2025-10-08 21:00:00.231294,1001,Precio PVPC 2.0TD,price,226.26415568017026,8741,Península,
2025-10-08 22:00:00.231294,1001,Precio PVPC 2.0TD,price,171.16824587178795,8741,Península,
2025-10-08 23:00:00.231294,1001,Precio PVPC 2.0TD,price,162.68764448019158,8741,Península,
2025-10-09 00:00:00.231294,1001,Precio PVPC 2.0TD,price,96.00615485359809,8741,Península,
2025-10-09 01:00:00.231294,1001,Precio PVPC 2.0TD,price,104.02288032572167,8741,Península,
2025-10-09 02:00:00.231294,1001,Precio PVPC 2.0TD,price,55.084455918974164,8741,Península,
2025-10-09 03:00:00.231294,1001,Precio PVPC 2.0TD,price,48.72229711953811,8741,Península,
2025-10-09 04:00:00.231294,1001,Precio PVPC 2.0TD,price,64.8380273675914,8741,Península,
2025-10-09 05:00:00.231294,1001,Precio PVPC 2.0TD,price,59.30728255857285,8741,Península,
2025-10-09 06:00:00.231294,1001,Precio PVPC 2.0TD,price,72.18538332740877,8741,Península,
2025-10-09 07:00:00.231294,1001,Precio PVPC 2.0TD,price,107.07812261460127,8741,Península,
2025-10-09 08:00:00.231294,1001,Precio PVPC 2.0TD,price,151.60499129404624,8741,Península,
2025-10-09 09:00:00.231294,1001,Precio PVPC 2.0TD,price,177.29892813745775,8741,Península,
2025-10-09 10:00:00.231294,1001,Precio PVPC 2.0TD,price,194.60251548227507,8741,Península,
2025-10-09 11:00:00.231294,1001,Precio PVPC 2.0TD,price,165.78526582498864,8741,Península,
2025-10-09 12:00:00.231294,1001,Precio PVPC 2.0TD,price,162.1810116724185,8741,Península,
2025-10-09 13:00:00.231294,1001,Precio PVPC 2.0TD,price,196.96709434216552,8741,Península,
2025-10-09 14:00:00.231294,1001,Precio PVPC 2.0TD,price,180.53242792675638,8741,Península,
2025-10-09 15:00:00.231294,1001,Precio PVPC 2.0TD,price,135.71271292125186,8741,Península,
2025-10-09 16:00:00.231294,1001,Precio PVPC 2.0TD,price,121.08007408660049,8741,Península,
2025-10-09 17:00:00.231294,1001,Precio PVPC 2.0TD,price,134.1964283902046,8741,Península,
2025-10-09 18:00:00.231294,1001,Precio PVPC 2.0TD,price,306.9622008064592,8741,Península,
2025-10-09 19:00:00.231294,1001,Precio PVPC 2.0TD,price,333.0988591019491,8741,Península,
2025-10-09 20:00:00.231294,1001,Precio PVPC 2.0TD,price,297.96446892268216,8741,Península,
2025-10-09 21:00:00.231294,1001,Precio PVPC 2.0TD,price,290.4899507988561,8741,Península,
2025-10-09 22:00:00.231294,1001,Precio PVPC 2.0TD,price,174.05636780163226,8741,Península,
2025-10-09 23:00:00.231294,1001,Precio PVPC 2.0TD,price,152.58845039106208,8741,Península,
2025-10-10 00:00:00.231294,1001,Precio PVPC 2.0TD,price,103.49545420030256,8741,Península,
2025-10-10 01:00:00.231294,1001,Precio PVPC 2.0TD,price,65.78638204063961,8741,Península,
2025-10-10 02:00:00.231294,1001,Precio PVPC 2.0TD,price,66.02826714249122,8741,Península,
2025-10-10 03:00:00.231294,1001,Precio PVPC 2.0TD,price,53.16396034767157,8741,Península,
2025-10-10 04:00:00.231294,1001,Precio PVPC 2.0TD,price,65.30261255414028,8741,Península,
2025-10-10 05:00:00.231294,1001,Precio PVPC 2.0TD,price,60.29029509653919,8741,Península,
2025-10-10 06:00:00.231294,1001,Precio PVPC 2.0TD,price,81.24401230098204,8741,Península,
2025-10-10 07:00:00.231294,1001,Precio PVPC 2.0TD,price,115.92648028944646,8741,Península,
2025-10-10 08:00:00.231294,1001,Precio PVPC 2.0TD,price,198.91348350904372,8741,Península,
2025-10-10 09:00:00.231294,1001,Precio PVPC 2.0TD,price,169.2943026657949,8741,Península,
2025-10-10 10:00:00.231294,1001,Precio PVPC 2.0TD,price,194.59422827782333,8741,Península,
2025-10-10 11:00:00.231294,1001,Precio PVPC 2.0TD,price,153.28699372779792,8741,Península,
2025-10-10 12:00:00.231294,1001,Precio PVPC 2.0TD,price,151.56504763452477,8741,Península,
2025-10-10 13:00:00.231294,1001,Precio PVPC 2.0TD,price,138.92606220162673,8741,Península,
2025-10-10 14:00:00.231294,1001,Precio PVPC 2.0TD,price,118.19675717952451,8741,Península,
2025-10-10 15:00:00.231294,1001,Precio PVPC 2.0TD,price,145.87437283417933,8741,Península,
2025-10-10 16:00:00.231294,1001,Precio PVPC 2.0TD,price,146.37199756520255,8741,Península,
2025-10-10 17:00:00.231294,1001,Precio PVPC 2.0TD,price,166.03360003632193,8741,Península,
2025-10-10 18:00:00.231294,1001,Precio PVPC 2.0TD,price,200.64811510479072,8741,Península,
2025-10-10 19:00:00.231294,1001,Precio PVPC 2.0TD,price,316.48253626374816,8741,Península,
2025-10-10 20:00:00.231294,1001,Precio PVPC 2.0TD,price,322.5665186904546,8741,Península,
2025-10-10 21:00:00.231294,1001,Precio PVPC 2.0TD,price,254.67024673974205,8741,Península,
2025-10-10 22:00:00.231294,1001,Precio PVPC 2.0TD,price,201.55219807117285,8741,Península,
2025-10-10 23:00:00.231294,1001,Precio PVPC 2.0TD,price,181.8985494486109,8741,Península,
2025-10-11 00:00:00.231294,1001,Precio PVPC 2.0TD,price,85.86691811092602,8741,Península,
2025-10-11 01:00:00.231294,1001,Precio PVPC 2.0TD,price,89.01796133549064,8741,Península,
2025-10-11 02:00:00.231294,1001,Precio PVPC 2.0TD,price,56.02897977432294,8741,Península,
2025-10-11 03:00:00.231294,1001,Precio PVPC 2.0TD,price,50.986290509127485,8741,Península,
2025-10-11 04:00:00.231294,1001,Precio PVPC 2.0TD,price,48.90835750239353,8741,Península,
2025-10-11 05:00:00.231294,1001,Precio PVPC 2.0TD,price,59.951397776704695,8741,Península,
2025-10-11 06:00:00.231294,1001,Precio PVPC 2.0TD,price,56.01023895562863,8741,Península,
2025-10-11 07:00:00.231294,1001,Precio PVPC 2.0TD,price,101.45206456196085,8741,Península,
2025-10-11 08:00:00.231294,1001,Precio PVPC 2.0TD,price,171.58524069522034,8741,Península,
2025-10-11 09:00:00.231294,1001,Precio PVPC 2.0TD,price,159.22660646073533,8741,Península,
2025-10-11 10:00:00.231294,1001,Precio PVPC 2.0TD,price,203.93897826247584,8741,Península,
2025-10-11 11:00:00.231294,1001,Precio PVPC 2.0TD,price,147.15308059203738,8741,Península,
2025-10-11 12:00:00.231294,1001,Precio PVPC 2.0TD,price,158.34571449965995,8741,Península,
2025-10-11 13:00:00.231294,1001,Precio PVPC 2.0TD,price,125.25856210910295,8741,Península,
2025-10-11 14:00:00.231294,1001,Precio PVPC 2.0TD,price,133.61003362371176,8741,Península,
2025-10-11 15:00:00.231294,1001,Precio PVPC 2.0TD,price,149.73879936406743,8741,Península,
2025-10-11 16:00:00.231294,1001,Precio PVPC 2.0TD,price,129.31097799363843,8741,Península,
2025-10-11 17:00:00.231294,1001,Precio PVPC 2.0TD,price,171.14572469643602,8741,Península,
2025-10-11 18:00:00.231294,1001,Precio PVPC 2.0TD,price,255.42477508625626,8741,Península,
2025-10-11 19:00:00.231294,1001,Precio PVPC 2.0TD,price,314.47965316480526,8741,Península,
2025-10-11 20:00:00.231294,1001,Precio PVPC 2.0TD,price,283.0668551232984,8741,Península,
2025-10-11 21:00:00.231294,1001,Precio PVPC 2.0TD,price,197.5582977086852,8741,Península,
2025-10-11 22:00:00.231294,1001,Precio PVPC 2.0TD,price,176.61436611908732,8741,Península,
2025-10-11 23:00:00.231294,1001,Precio PVPC 2.0TD,price,138.63230553592177,8741,Península,
2025-10-12 00:00:00.231294,1001,Precio PVPC 2.0TD,price,95.47659399256636,8741,Península,
2025-10-12 01:00:00.231294,1001,Precio PVPC 2.0TD,price,104.93320067804339,8741,Península,
2025-10-12 02:00:00.231294,1001,Precio PVPC 2.0TD,price,52.363894109508074,8741,Península,
2025-10-12 03:00:00.231294,1001,Precio PVPC 2.0TD,price,64.88280560104559,8741,Península,
2025-10-12 04:00:00.231294,1001,Precio PVPC 2.0TD,price,50.97386732889206,8741,Península,
2025-10-12 05:00:00.231294,1001,Precio PVPC 2.0TD,price,53.76227200929277,8741,Península,
2025-10-12 06:00:00.231294,1001,Precio PVPC 2.0TD,price,61.16418575435635,8741,Península,
2025-10-12 07:00:00.231294,1001,Precio PVPC 2.0TD,price,114.90001254696165,8741,Península,
2025-10-12 08:00:00.231294,1001,Precio PVPC 2.0TD,price,160.42507120866182,8741,Península,
2025-10-12 09:00:00.231294,1001,Precio PVPC 2.0TD,price,137.82026575151176,8741,Península,
2025-10-12 10:00:00.231294,1001,Precio PVPC 2.0TD,price,169.63429756870084,8741,Península,
2025-10-12 11:00:00.231294,1001,Precio PVPC 2.0TD,price,141.12478481798593,8741,Península,
2025-10-12 12:00:00.231294,1001,Precio PVPC 2.0TD,price,169.44849771400902,8741,Península,
2025-10-12 13:00:00.231294,1001,Precio PVPC 2.0TD,price,129.01493538487193,8741,Península,
2025-10-12 14:00:00.231294,1001,Precio PVPC 2.0TD,price,157.78334451230458,8741,Península,
2025-10-12 15:00:00.231294,1001,Precio PVPC 2.0TD,price,113.72668288914117,8741,Península,
2025-10-12 16:00:00.231294,1001,Precio PVPC 2.0TD,price,134.78465722891926,8741,Península,
2025-10-12 17:00:00.231294,1001,Precio PVPC 2.0TD,price,134.34034538699518,8741,Península,
2025-10-12 18:00:00.231294,1001,Precio PVPC 2.0TD,price,197.41874641610235,8741,Península,
2025-10-12 19:00:00.231294,1001,Precio PVPC 2.0TD,price,296.82140350357474,8741,Península,
2025-10-12 20:00:00.231294,1001,Precio PVPC 2.0TD,price,269.24131534277905,8741,Península,
2025-10-12 21:00:00.231294,1001,Precio PVPC 2.0TD,price,222.55443899210005,8741,Península,
2025-10-12 22:00:00.231294,1001,Precio PVPC 2.0TD,price,143.41963178946943,8741,Península,
2025-10-12 23:00:00.231294,1001,Precio PVPC 2.0TD,price,145.20616881520533,8741,Península,
2025-10-13 00:00:00.231294,1001,Precio PVPC 2.0TD,price,97.98808766721847,8741,Península,
2025-10-13 01:00:00.231294,1001,Precio PVPC 2.0TD,price,76.66252533156097,8741,Península,
2025-10-13 02:00:00.231294,1001,Precio PVPC 2.0TD,price,67.7658695873871,8741,Península,
2025-10-13 03:00:00.231294,1001,Precio PVPC 2.0TD,price,57.91311249815313,8741,Península,
2025-10-13 04:00:00.231294,1001,Precio PVPC 2.0TD,price,52.99628724290635,8741,Península,
2025-10-13 05:00:00.231294,1001,Precio PVPC 2.0TD,price,62.297500948345615,8741,Península,
2025-10-13 06:00:00.231294,1001,Precio PVPC 2.0TD,price,66.9185180289268,8741,Península,
2025-10-13 07:00:00.231294,1001,Precio PVPC 2.0TD,price,100.44587682745333,8741,Península,
2025-10-13 08:00:00.231294,1001,Precio PVPC 2.0TD,price,205.92330366986914,8741,Península,
2025-10-13 09:00:00.231294,1001,Precio PVPC 2.0TD,price,136.77106345585022,8741,Península,
2025-10-13 10:00:00.231294,1001,Precio PVPC 2.0TD,price,214.78111452078102,8741,Península,
2025-10-13 11:00:00.231294,1001,Precio PVPC 2.0TD,price,169.53710337267154,8741,Península,
2025-10-13 12:00:00.231294,1001,Precio PVPC 2.0TD,price,153.9372138779502,8741,Península,
2025-10-13 13:00:00.231294,1001,Precio PVPC 2.0TD,price,174.6924636289964,8741,Península,
2025-10-13 14:00:00.231294,1001,Precio PVPC 2.0TD,price,153.20408491220903,8741,Península,
2025-10-13 15:00:00.231294,1001,Precio PVPC 2.0TD,price,121.42604077074205,8741,Península,
2025-10-13 16:00:00.231294,1001,Precio PVPC 2.0TD,price,167.02053445184254,8741,Península,
2025-10-13 17:00:00.231294,1001,Precio PVPC 2.0TD,price,161.84212837118338,8741,Península,
2025-10-13 18:00:00.231294,1001,Precio PVPC 2.0TD,price,277.7778961682229,8741,Península,
2025-10-13 19:00:00.231294,1001,Precio PVPC 2.0TD,price,330.3813628211796,8741,Península,
2025-10-13 20:00:00.231294,1001,Precio PVPC 2.0TD,price,347.3532887752294,8741,Península,
2025-10-13 21:00:00.231294,1001,Precio PVPC 2.0TD,price,197.3881701838477,8741,Península,
2025-10-13 22:00:00.231294,1001,Precio PVPC 2.0TD,price,197.4391429847424,8741,Península,
2025-10-13 23:00:00.231294,1001,Precio PVPC 2.0TD,price,122.62210231260893,8741,Península,
2025-10-14 00:00:00.231294,1001,Precio PVPC 2.0TD,price,93.66088016604152,8741,Península,
2025-10-14 01:00:00.231294,1001,Precio PVPC 2.0TD,price,91.1421020584923,8741,Península,
2025-10-14 02:00:00.231294,1001,Precio PVPC 2.0TD,price,72.17203135861882,8741,Península,
2025-10-14 03:00:00.231294,1001,Precio PVPC 2.0TD,price,54.79056258756651,8741,Península,
2025-10-14 04:00:00.231294,1001,Precio PVPC 2.0TD,price,61.94726351447756,8741,Península,
2025-10-14 05:00:00.231294,1001,Precio PVPC 2.0TD,price,70.479482970989,8741,Península,
2025-10-14 06:00:00.231294,1001,Precio PVPC 2.0TD,price,76.5708144081532,8741,Península,
2025-10-14 07:00:00.231294,1001,Precio PVPC 2.0TD,price,94.42004702696696,8741,Península,
2025-10-14 08:00:00.231294,1001,Precio PVPC 2.0TD,price,214.81213487887024,8741,Península,
2025-10-14 09:00:00.231294,1001,Precio PVPC 2.0TD,price,177.80362998912392,8741,Península,
2025-10-14 10:00:00.231294,1001,Precio PVPC 2.0TD,price,172.00826046398313,8741,Península,
2025-10-14 11:00:00.231294,1001,Precio PVPC 2.0TD,price,180.84024722790528,8741,Península,
2025-10-14 12:00:00.231294,1001,Precio PVPC 2.0TD,price,160.78937866146296,8741,Península,
2025-10-14 13:00:00.231294,1001,Precio PVPC 2.0TD,price,177.06986527179012,8741,Península,
2025-10-14 14:00:00.231294,1001,Precio PVPC 2.0TD,price,173.67301144091232,8741,Península,
2025-10-14 15:00:00.231294,1001,Precio PVPC 2.0TD,price,107.6396088824779,8741,Península,
2025-10-14 16:00:00.231294,1001,Precio PVPC 2.0TD,price,108.68931095566812,8741,Península,
2025-10-14 17:00:00.231294,1001,Precio PVPC 2.0TD,price,153.0658946470823,8741,Península,
2025-10-14 18:00:00.231294,1001,Precio PVPC 2.0TD,price,264.0989691047083,8741,Península,
2025-10-14 19:00:00.231294,1001,Precio PVPC 2.0TD,price,314.10206214040653,8741,Península,
2025-10-14 20:00:00.231294,1001,Precio PVPC 2.0TD,price,392.16125526331894,8741,Península,
2025-10-14 21:00:00.231294,1001,Precio PVPC 2.0TD,price,231.56014263047317,8741,Península,
2025-10-14 22:00:00.231294,1001,Precio PVPC 2.0TD,price,212.74767352996824,8741,Península,
2025-10-14 23:00:00.231294,1001,Precio PVPC 2.0TD,price,126.678804762678,8741,Península,
2025-10-15 00:00:00.231294,1001,Precio PVPC 2.0TD,price,102.59836154936535,8741,Península,
2025-10-15 01:00:00.231294,1001,Precio PVPC 2.0TD,price,78.66323283989857,8741,Península,
2025-10-15 02:00:00.231294,1001,Precio PVPC 2.0TD,price,88.22516625033857,8741,Península,
2025-10-15 03:00:00.231294,1001,Precio PVPC 2.0TD,price,68.8657305141667,8741,Península,
