fecha,hora,distrito,precio_base,precio_distrito,tipo_tarifa,precio_mercado,margen_distrito,fuente
2025-10-26,11,Centro,0.0981,0.1325,punta,0.0981,0.0344,omie
2025-10-26,12,Centro,0.0946,0.1323,punta,0.0946,0.0377,omie
2025-10-26,13,Centro,0.1124,0.1607,punta,0.1124,0.0483,omie
2025-10-26,14,Centro,0.1288,0.1768,punta,0.1288,0.048,omie
2025-10-26,15,Centro,0.1185,0.1659,punta,0.1185,0.0474,omie
2025-10-26,16,Centro,0.1028,0.1407,punta,0.1028,0.0379,omie
2025-10-26,17,Centro,0.1042,0.1466,punta,0.1042,0.0424,omie
2025-10-26,18,Centro,0.1324,0.1785,punta,0.1324,0.0461,omie
2025-10-26,19,Centro,0.1631,0.2251,punta,0.1631,0.062,omie
2025-10-26,20,Centro,0.1446,0.2024,punta,0.1446,0.0578,omie
2025-10-26,21,Centro,0.1437,0.2036,punta,0.1437,0.0599,omie
2025-10-26,22,Centro,0.1226,0.171,punta,0.1226,0.0484,omie
2025-10-26,23,Centro,0.0797,0.0558,valle,0.0797,-0.0239,omie
2025-10-26,0,Arganzuela,0.0455,0.0333,valle,0.0455,-0.0122,omie
2025-10-26,1,Arganzuela,0.0378,0.029,valle,0.0378,-0.0088,omie
2025-10-26,2,Arganzuela,0.0326,0.0242,valle,0.0326,-0.0084,omie
2025-10-26,3,Arganzuela,0.0304,0.0228,valle,0.0304,-0.0076,omie
2025-10-26,4,Arganzuela,0.0395,0.0292,valle,0.0395,-0.0103,omie
2025-10-26,5,Arganzuela,0.0454,0.0341,valle,0.0454,-0.0113,omie
2025-10-26,6,Arganzuela,0.0626,0.047,valle,0.0626,-0.0156,omie
2025-10-26,7,Arganzuela,0.0694,0.0515,valle,0.0694,-0.0179,omie
2025-10-26,8,Arganzuela,0.1118,0.1509,punta,0.1118,0.0391,omie
2025-10-26,9,Arganzuela,0.1207,0.1582,punta,0.1207,0.0375,omie
2025-10-26,10,Arganzuela,0.1078,0.1411,punta,0.1078,0.0333,omie
2025-10-26,11,Arganzuela,0.0981,0.13,punta,0.0981,0.0319,omie
2025-10-26,12,Arganzuela,0.0946,0.1201,punta,0.0946,0.0255,omie
2025-10-26,13,Arganzuela,0.1124,0.1454,punta,0.1124,0.033,omie
2025-10-26,14,Arganzuela,0.1288,0.1684,punta,0.1288,0.0396,omie
2025-10-26,15,Arganzuela,0.1185,0.1534,punta,0.1185,0.0349,omie
2025-10-26,16,Arganzuela,0.1028,0.1363,punta,0.1028,0.0335,omie
2025-10-26,17,Arganzuela,0.1042,0.134,punta,0.1042,0.0298,omie
2025-10-26,18,Arganzuela,0.1324,0.1701,punta,0.1324,0.0377,omie
2025-10-26,19,Arganzuela,0.1631,0.2121,punta,0.1631,0.049,omie
2025-10-26,20,Arganzuela,0.1446,0.1869,punta,0.1446,0.0423,omie
2025-10-26,21,Arganzuela,0.1437,0.1899,punta,0.1437,0.0462,omie
2025-10-26,22,Arganzuela,0.1226,0.1636,punta,0.1226,0.041,omie
2025-10-26,23,Arganzuela,0.0797,0.0608,valle,0.0797,-0.0189,omie
2025-10-26,0,Retiro,0.0455,0.0294,valle,0.0455,-0.0161,omie
2025-10-26,1,Retiro,0.0378,0.0248,valle,0.0378,-0.013,omie
2025-10-26,2,Retiro,0.0326,0.0215,valle,0.0326,-0.0111,omie
2025-10-26,3,Retiro,0.0304,0.0197,valle,0.0304,-0.0107,omie
2025-10-26,4,Retiro,0.0395,0.0268,valle,0.0395,-0.0127,omie
2025-10-26,5,Retiro,0.0454,0.0292,valle,0.0454,-0.0162,omie
2025-10-26,6,Retiro,0.0626,0.0403,valle,0.0626,-0.0223,omie
2025-10-26,7,Retiro,0.0694,0.0442,valle,0.0694,-0.0252,omie
2025-10-26,8,Retiro,0.1118,0.1703,punta,0.1118,0.0585,omie
2025-10-26,9,Retiro,0.1207,0.1834,punta,0.1207,0.0627,omie
2025-10-26,10,Retiro,0.1078,0.1638,punta,0.1078,0.056,omie
2025-10-26,11,Retiro,0.0981,0.1442,punta,0.0981,0.0461,omie
2025-10-26,12,Retiro,0.0946,0.1423,punta,0.0946,0.0477,omie
2025-10-26,13,Retiro,0.1124,0.1704,punta,0.1124,0.058,omie
2025-10-26,14,Retiro,0.1288,0.1904,punta,0.1288,0.0616,omie
2025-10-26,15,Retiro,0.1185,0.1727,punta,0.1185,0.0542,omie
2025-10-26,16,Retiro,0.1028,0.1509,punta,0.1028,0.0481,omie
2025-10-26,17,Retiro,0.1042,0.1552,punta,0.1042,0.051,omie
2025-10-26,18,Retiro,0.1324,0.1951,punta,0.1324,0.0627,omie
2025-10-26,19,Retiro,0.1631,0.2519,punta,0.1631,0.0888,omie
2025-10-26,20,Retiro,0.1446,0.225,punta,0.1446,0.0804,omie
2025-10-26,21,Retiro,0.1437,0.2171,punta,0.1437,0.0734,omie
2025-10-26,22,Retiro,0.1226,0.1891,punta,0.1226,0.0665,omie
2025-10-26,23,Retiro,0.0797,0.0529,valle,0.0797,-0.0268,omie
2025-10-26,0,Salamanca,0.0455,0.0272,valle,0.0455,-0.0183,omie
2025-10-26,1,Salamanca,0.0378,0.0225,valle,0.0378,-0.0153,omie
2025-10-26,2,Salamanca,0.0326,0.0197,valle,0.0326,-0.0129,omie
2025-10-26,3,Salamanca,0.0304,0.018,valle,0.0304,-0.0124,omie
2025-10-26,4,Salamanca,0.0395,0.0251,valle,0.0395,-0.0144,omie
2025-10-26,5,Salamanca,0.0454,0.0277,valle,0.0454,-0.0177,omie
2025-10-26,6,Salamanca,0.0626,0.0375,valle,0.0626,-0.0251,omie
2025-10-26,7,Salamanca,0.0694,0.043,valle,0.0694,-0.0264,omie
2025-10-26,8,Salamanca,0.1118,0.1787,punta,0.1118,0.0669,omie
2025-10-26,9,Salamanca,0.1207,0.1952,punta,0.1207,0.0745,omie
2025-10-26,10,Salamanca,0.1078,0.1711,punta,0.1078,0.0633,omie
2025-10-26,11,Salamanca,0.0981,0.1563,punta,0.0981,0.0582,omie
2025-10-26,12,Salamanca,0.0946,0.1573,punta,0.0946,0.0627,omie
2025-10-26,13,Salamanca,0.1124,0.1803,punta,0.1124,0.0679,omie
2025-10-26,14,Salamanca,0.1288,0.2062,punta,0.1288,0.0774,omie
2025-10-26,15,Salamanca,0.1185,0.1911,punta,0.1185,0.0726,omie
2025-10-26,16,Salamanca,0.1028,0.1642,punta,0.1028,0.0614,omie
2025-10-26,17,Salamanca,0.1042,0.1668,punta,0.1042,0.0626,omie
2025-10-26,18,Salamanca,0.1324,0.2028,punta,0.1324,0.0704,omie
2025-10-26,19,Salamanca,0.1631,0.2674,punta,0.1631,0.1043,omie
2025-10-26,20,Salamanca,0.1446,0.2251,punta,0.1446,0.0805,omie
2025-10-26,21,Salamanca,0.1437,0.2277,punta,0.1437,0.084,omie
2025-10-26,22,Salamanca,0.1226,0.1999,punta,0.1226,0.0773,omie
2025-10-26,23,Salamanca,0.0797,0.0462,valle,0.0797,-0.0335,omie
2025-10-26,0,Chamartín,0.0455,0.0312,valle,0.0455,-0.0143,omie
2025-10-26,1,Chamartín,0.0378,0.026,valle,0.0378,-0.0118,omie
2025-10-26,2,Chamartín,0.0326,0.0222,valle,0.0326,-0.0104,omie
2025-10-26,3,Chamartín,0.0304,0.021,valle,0.0304,-0.0094,omie
2025-10-26,4,Chamartín,0.0395,0.0288,valle,0.0395,-0.0107,omie
2025-10-26,5,Chamartín,0.0454,0.0324,valle,0.0454,-0.013,omie
2025-10-26,6,Chamartín,0.0626,0.0438,valle,0.0626,-0.0188,omie
2025-10-26,7,Chamartín,0.0694,0.0491,valle,0.0694,-0.0203,omie
2025-10-26,8,Chamartín,0.1118,0.1577,punta,0.1118,0.0459,omie
2025-10-26,9,Chamartín,0.1207,0.1682,punta,0.1207,0.0475,omie
2025-10-26,10,Chamartín,0.1078,0.1517,punta,0.1078,0.0439,omie
2025-10-26,11,Chamartín,0.0981,0.139,punta,0.0981,0.0409,omie
2025-10-26,12,Chamartín,0.0946,0.1312,punta,0.0946,0.0366,omie
2025-10-26,13,Chamartín,0.1124,0.1516,punta,0.1124,0.0392,omie
2025-10-26,14,Chamartín,0.1288,0.1764,punta,0.1288,0.0476,omie
2025-10-26,15,Chamartín,0.1185,0.1682,punta,0.1185,0.0497,omie
2025-10-26,16,Chamartín,0.1028,0.1429,punta,0.1028,0.0401,omie
2025-10-26,17,Chamartín,0.1042,0.1479,punta,0.1042,0.0437,omie
2025-10-26,18,Chamartín,0.1324,0.1872,punta,0.1324,0.0548,omie
2025-10-26,19,Chamartín,0.1631,0.2321,punta,0.1631,0.069,omie
2025-10-26,20,Chamartín,0.1446,0.2074,punta,0.1446,0.0628,omie
2025-10-26,21,Chamartín,0.1437,0.1938,punta,0.1437,0.0501,omie
2025-10-26,22,Chamartín,0.1226,0.1725,punta,0.1226,0.0499,omie
2025-10-26,23,Chamartín,0.0797,0.055,valle,0.0797,-0.0247,omie
2025-10-26,0,Tetuán,0.0455,0.0343,valle,0.0455,-0.0112,omie
2025-10-26,1,Tetuán,0.0378,0.0283,valle,0.0378,-0.0095,omie
2025-10-26,2,Tetuán,0.0326,0.0242,valle,0.0326,-0.0084,omie
2025-10-26,3,Tetuán,0.0304,0.0225,valle,0.0304,-0.0079,omie
2025-10-26,4,Tetuán,0.0395,0.0297,valle,0.0395,-0.0098,omie
2025-10-26,5,Tetuán,0.0454,0.0344,valle,0.0454,-0.011,omie
2025-10-26,6,Tetuán,0.0626,0.0465,valle,0.0626,-0.0161,omie
2025-10-26,7,Tetuán,0.0694,0.0528,valle,0.0694,-0.0166,omie
2025-10-26,8,Tetuán,0.1118,0.1436,punta,0.1118,0.0318,omie
2025-10-26,9,Tetuán,0.1207,0.1597,punta,0.1207,0.039,omie
2025-10-26,10,Tetuán,0.1078,0.1392,punta,0.1078,0.0314,omie
2025-10-26,11,Tetuán,0.0981,0.13,punta,0.0981,0.0319,omie
2025-10-26,12,Tetuán,0.0946,0.1229,punta,0.0946,0.0283,omie
2025-10-26,13,Tetuán,0.1124,0.1458,punta,0.1124,0.0334,omie
2025-10-26,14,Tetuán,0.1288,0.167,punta,0.1288,0.0382,omie
2025-10-26,15,Tetuán,0.1185,0.1553,punta,0.1185,0.0368,omie
2025-10-26,16,Tetuán,0.1028,0.1338,punta,0.1028,0.031,omie
2025-10-26,17,Tetuán,0.1042,0.1312,punta,0.1042,0.027,omie
2025-10-26,18,Tetuán,0.1324,0.172,punta,0.1324,0.0396,omie
2025-10-26,19,Tetuán,0.1631,0.2075,punta,0.1631,0.0444,omie
2025-10-26,20,Tetuán,0.1446,0.1837,punta,0.1446,0.0391,omie
2025-10-26,21,Tetuán,0.1437,0.1907,punta,0.1437,0.047,omie
2025-10-26,22,Tetuán,0.1226,0.1613,punta,0.1226,0.0387,omie
2025-10-26,23,Tetuán,0.0797,0.0603,valle,0.0797,-0.0194,omie
2025-10-26,0,Chamberí,0.0455,0.0311,valle,0.0455,-0.0144,omie
2025-10-26,1,Chamberí,0.0378,0.027,valle,0.0378,-0.0108,omie
2025-10-26,2,Chamberí,0.0326,0.023,valle,0.0326,-0.0096,omie
2025-10-26,3,Chamberí,0.0304,0.0204,valle,0.0304,-0.01,omie
2025-10-26,4,Chamberí,0.0395,0.0263,valle,0.0395,-0.0132,omie
2025-10-26,5,Chamberí,0.0454,0.0315,valle,0.0454,-0.0139,omie
2025-10-26,6,Chamberí,0.0626,0.0431,valle,0.0626,-0.0195,omie
2025-10-26,7,Chamberí,0.0694,0.0498,valle,0.0694,-0.0196,omie
2025-10-26,8,Chamberí,0.1118,0.1597,punta,0.1118,0.0479,omie
2025-10-26,9,Chamberí,0.1207,0.1658,punta,0.1207,0.0451,omie
2025-10-26,10,Chamberí,0.1078,0.1503,punta,0.1078,0.0425,omie
2025-10-26,11,Chamberí,0.0981,0.1416,punta,0.0981,0.0435,omie
2025-10-26,12,Chamberí,0.0946,0.1302,punta,0.0946,0.0356,omie
2025-10-26,13,Chamberí,0.1124,0.1592,punta,0.1124,0.0468,omie
2025-10-26,14,Chamberí,0.1288,0.1782,punta,0.1288,0.0494,omie
2025-10-26,15,Chamberí,0.1185,0.1665,punta,0.1185,0.048,omie
2025-10-26,16,Chamberí,0.1028,0.1407,punta,0.1028,0.0379,omie
2025-10-26,17,Chamberí,0.1042,0.1458,punta,0.1042,0.0416,omie
2025-10-26,18,Chamberí,0.1324,0.1854,punta,0.1324,0.053,omie
2025-10-26,19,Chamberí,0.1631,0.2271,punta,0.1631,0.064,omie
2025-10-26,20,Chamberí,0.1446,0.206,punta,0.1446,0.0614,omie
2025-10-26,21,Chamberí,0.1437,0.1966,punta,0.1437,0.0529,omie
2025-10-26,22,Chamberí,0.1226,0.171,punta,0.1226,0.0484,omie
2025-10-26,23,Chamberí,0.0797,0.0557,valle,0.0797,-0.024,omie
2025-10-26,0,Fuencarral-El Pardo,0.0455,0.0357,valle,0.0455,-0.0098,omie
2025-10-26,1,Fuencarral-El Pardo,0.0378,0.0312,valle,0.0378,-0.0066,omie
2025-10-26,2,Fuencarral-El Pardo,0.0326,0.0251,valle,0.0326,-0.0075,omie
2025-10-26,3,Fuencarral-El Pardo,0.0304,0.0235,valle,0.0304,-0.0069,omie
2025-10-26,4,Fuencarral-El Pardo,0.0395,0.0334,valle,0.0395,-0.0061,omie
2025-10-26,5,Fuencarral-El Pardo,0.0454,0.0357,valle,0.0454,-0.0097,omie
2025-10-26,6,Fuencarral-El Pardo,0.0626,0.051,valle,0.0626,-0.0116,omie
2025-10-26,7,Fuencarral-El Pardo,0.0694,0.0555,valle,0.0694,-0.0139,omie
2025-10-26,8,Fuencarral-El Pardo,0.1118,0.1346,punta,0.1118,0.0228,omie
2025-10-26,9,Fuencarral-El Pardo,0.1207,0.1453,punta,0.1207,0.0246,omie
2025-10-26,10,Fuencarral-El Pardo,0.1078,0.1271,punta,0.1078,0.0193,omie
2025-10-26,11,Fuencarral-El Pardo,0.0981,0.1185,punta,0.0981,0.0204,omie
2025-10-26,12,Fuencarral-El Pardo,0.0946,0.1144,punta,0.0946,0.0198,omie
2025-10-26,13,Fuencarral-El Pardo,0.1124,0.1379,punta,0.1124,0.0255,omie
2025-10-26,14,Fuencarral-El Pardo,0.1288,0.1531,punta,0.1288,0.0243,omie
2025-10-26,15,Fuencarral-El Pardo,0.1185,0.1393,punta,0.1185,0.0208,omie
2025-10-26,16,Fuencarral-El Pardo,0.1028,0.125,punta,0.1028,0.0222,omie
2025-10-26,17,Fuencarral-El Pardo,0.1042,0.1258,punta,0.1042,0.0216,omie
2025-10-26,18,Fuencarral-El Pardo,0.1324,0.1597,punta,0.1324,0.0273,omie
2025-10-26,19,Fuencarral-El Pardo,0.1631,0.1927,punta,0.1631,0.0296,omie
2025-10-26,20,Fuencarral-El Pardo,0.1446,0.1798,punta,0.1446,0.0352,omie
2025-10-26,21,Fuencarral-El Pardo,0.1437,0.1696,punta,0.1437,0.0259,omie
2025-10-26,22,Fuencarral-El Pardo,0.1226,0.1468,punta,0.1226,0.0242,omie
2025-10-26,23,Fuencarral-El Pardo,0.0797,0.0654,valle,0.0797,-0.0143,omie
2025-10-26,0,Moncloa-Aravaca,0.0455,0.0349,valle,0.0455,-0.0106,omie
2025-10-26,1,Moncloa-Aravaca,0.0378,0.0275,valle,0.0378,-0.0103,omie
2025-10-26,2,Moncloa-Aravaca,0.0326,0.0245,valle,0.0326,-0.0081,omie
2025-10-26,3,Moncloa-Aravaca,0.0304,0.0231,valle,0.0304,-0.0073,omie
2025-10-26,4,Moncloa-Aravaca,0.0395,0.0301,valle,0.0395,-0.0094,omie
2025-10-26,5,Moncloa-Aravaca,0.0454,0.0343,valle,0.0454,-0.0111,omie
2025-10-26,6,Moncloa-Aravaca,0.0626,0.0471,valle,0.0626,-0.0155,omie
2025-10-26,7,Moncloa-Aravaca,0.0694,0.052,valle,0.0694,-0.0174,omie
2025-10-26,8,Moncloa-Aravaca,0.1118,0.1432,punta,0.1118,0.0314,omie
2025-10-26,9,Moncloa-Aravaca,0.1207,0.1586,punta,0.1207,0.0379,omie
2025-10-26,10,Moncloa-Aravaca,0.1078,0.1404,punta,0.1078,0.0326,omie
2025-10-26,11,Moncloa-Aravaca,0.0981,0.1244,punta,0.0981,0.0263,omie
2025-10-26,12,Moncloa-Aravaca,0.0946,0.1237,punta,0.0946,0.0291,omie
2025-10-26,13,Moncloa-Aravaca,0.1124,0.1473,punta,0.1124,0.0349,omie
2025-10-26,14,Moncloa-Aravaca,0.1288,0.1726,punta,0.1288,0.0438,omie
2025-10-26,15,Moncloa-Aravaca,0.1185,0.155,punta,0.1185,0.0365,omie
2025-10-26,16,Moncloa-Aravaca,0.1028,0.1351,punta,0.1028,0.0323,omie
2025-10-26,17,Moncloa-Aravaca,0.1042,0.1358,punta,0.1042,0.0316,omie
2025-10-26,18,Moncloa-Aravaca,0.1324,0.171,punta,0.1324,0.0386,omie
2025-10-26,19,Moncloa-Aravaca,0.1631,0.2145,punta,0.1631,0.0514,omie
2025-10-26,20,Moncloa-Aravaca,0.1446,0.1811,punta,0.1446,0.0365,omie
2025-10-26,21,Moncloa-Aravaca,0.1437,0.1807,punta,0.1437,0.037,omie
2025-10-26,22,Moncloa-Aravaca,0.1226,0.1541,punta,0.1226,0.0315,omie
2025-10-26,23,Moncloa-Aravaca,0.0797,0.0597,valle,0.0797,-0.02,omie
2025-10-26,0,Latina,0.0455,0.0358,valle,0.0455,-0.0097,omie
2025-10-26,1,Latina,0.0378,0.0296,valle,0.0378,-0.0082,omie
2025-10-26,2,Latina,0.0326,0.0263,valle,0.0326,-0.0063,omie
2025-10-26,3,Latina,0.0304,0.0247,valle,0.0304,-0.0057,omie
2025-10-26,4,Latina,0.0395,0.0311,valle,0.0395,-0.0084,omie
2025-10-26,5,Latina,0.0454,0.0365,valle,0.0454,-0.0089,omie
2025-10-26,6,Latina,0.0626,0.0518,valle,0.0626,-0.0108,omie
2025-10-26,7,Latina,0.0694,0.0555,valle,0.0694,-0.0139,omie
2025-10-26,8,Latina,0.1118,0.1332,punta,0.1118,0.0214,omie
2025-10-26,9,Latina,0.1207,0.1418,punta,0.1207,0.0211,omie
2025-10-26,10,Latina,0.1078,0.1295,punta,0.1078,0.0217,omie
2025-10-26,11,Latina,0.0981,0.1191,punta,0.0981,0.021,omie
2025-10-26,12,Latina,0.0946,0.1117,punta,0.0946,0.0171,omie
2025-10-26,13,Latina,0.1124,0.1342,punta,0.1124,0.0218,omie
2025-10-26,14,Latina,0.1288,0.1516,punta,0.1288,0.0228,omie
2025-10-26,15,Latina,0.1185,0.141,punta,0.1185,0.0225,omie
2025-10-26,16,Latina,0.1028,0.1239,punta,0.1028,0.0211,omie
2025-10-26,17,Latina,0.1042,0.1234,punta,0.1042,0.0192,omie
2025-10-26,18,Latina,0.1324,0.161,punta,0.1324,0.0286,omie
2025-10-26,19,Latina,0.1631,0.1967,punta,0.1631,0.0336,omie
2025-10-26,20,Latina,0.1446,0.1762,punta,0.1446,0.0316,omie
2025-10-26,21,Latina,0.1437,0.1719,punta,0.1437,0.0282,omie
2025-10-26,22,Latina,0.1226,0.1429,punta,0.1226,0.0203,omie
2025-10-26,23,Latina,0.0797,0.0627,valle,0.0797,-0.017,omie
2025-10-26,0,Carabanchel,0.0455,0.0383,valle,0.0455,-0.0072,omie
2025-10-26,1,Carabanchel,0.0378,0.0334,valle,0.0378,-0.0044,omie
2025-10-26,2,Carabanchel,0.0326,0.0281,valle,0.0326,-0.0045,omie
2025-10-26,3,Carabanchel,0.0304,0.0259,valle,0.0304,-0.0045,omie
2025-10-26,4,Carabanchel,0.0395,0.0341,valle,0.0395,-0.0054,omie
2025-10-26,5,Carabanchel,0.0454,0.0382,valle,0.0454,-0.0072,omie
2025-10-26,6,Carabanchel,0.0626,0.054,valle,0.0626,-0.0086,omie
2025-10-26,7,Carabanchel,0.0694,0.0595,valle,0.0694,-0.0099,omie
2025-10-26,8,Carabanchel,0.1118,0.1255,punta,0.1118,0.0137,omie
2025-10-26,9,Carabanchel,0.1207,0.1393,punta,0.1207,0.0186,omie
2025-10-26,10,Carabanchel,0.1078,0.1136,punta,0.1078,0.0058,omie
2025-10-26,11,Carabanchel,0.0981,0.1078,punta,0.0981,0.0097,omie
2025-10-26,12,Carabanchel,0.0946,0.104,punta,0.0946,0.0094,omie
2025-10-26,13,Carabanchel,0.1124,0.1281,punta,0.1124,0.0157,omie
2025-10-26,14,Carabanchel,0.1288,0.1418,punta,0.1288,0.013,omie
2025-10-26,15,Carabanchel,0.1185,0.132,punta,0.1185,0.0135,omie
2025-10-26,16,Carabanchel,0.1028,0.1128,punta,0.1028,0.01,omie
2025-10-26,17,Carabanchel,0.1042,0.1133,punta,0.1042,0.0091,omie
2025-10-26,18,Carabanchel,0.1324,0.1485,punta,0.1324,0.0161,omie
2025-10-26,19,Carabanchel,0.1631,0.176,punta,0.1631,0.0129,omie
2025-10-26,20,Carabanchel,0.1446,0.1616,punta,0.1446,0.017,omie
2025-10-26,21,Carabanchel,0.1437,0.1633,punta,0.1437,0.0196,omie
2025-10-26,22,Carabanchel,0.1226,0.1336,punta,0.1226,0.011,omie
2025-10-26,23,Carabanchel,0.0797,0.0666,valle,0.0797,-0.0131,omie
2025-10-26,0,Usera,0.0455,0.0361,valle,0.0455,-0.0094,omie
2025-10-26,1,Usera,0.0378,0.0302,valle,0.0378,-0.0076,omie
2025-10-26,2,Usera,0.0326,0.0262,valle,0.0326,-0.0064,omie
2025-10-26,3,Usera,0.0304,0.0247,valle,0.0304,-0.0057,omie
2025-10-26,4,Usera,0.0395,0.0315,valle,0.0395,-0.008,omie
2025-10-26,5,Usera,0.0454,0.0361,valle,0.0454,-0.0093,omie
2025-10-26,6,Usera,0.0626,0.0519,valle,0.0626,-0.0107,omie
2025-10-26,7,Usera,0.0694,0.0559,valle,0.0694,-0.0135,omie
2025-10-26,8,Usera,0.1118,0.1361,punta,0.1118,0.0243,omie
2025-10-26,9,Usera,0.1207,0.1406,punta,0.1207,0.0199,omie
2025-10-26,10,Usera,0.1078,0.1295,punta,0.1078,0.0217,omie
2025-10-26,11,Usera,0.0981,0.1188,punta,0.0981,0.0207,omie
2025-10-26,12,Usera,0.0946,0.1144,punta,0.0946,0.0198,omie
2025-10-26,13,Usera,0.1124,0.1331,punta,0.1124,0.0207,omie
2025-10-26,14,Usera,0.1288,0.1522,punta,0.1288,0.0234,omie
2025-10-26,15,Usera,0.1185,0.1409,punta,0.1185,0.0224,omie
2025-10-26,16,Usera,0.1028,0.1284,punta,0.1028,0.0256,omie
2025-10-26,17,Usera,0.1042,0.1252,punta,0.1042,0.021,omie
2025-10-26,18,Usera,0.1324,0.1591,punta,0.1324,0.0267,omie
2025-10-26,19,Usera,0.1631,0.1989,punta,0.1631,0.0358,omie
2025-10-26,20,Usera,0.1446,0.1677,punta,0.1446,0.0231,omie
2025-10-26,21,Usera,0.1437,0.1705,punta,0.1437,0.0268,omie
2025-10-26,22,Usera,0.1226,0.1453,punta,0.1226,0.0227,omie
2025-10-26,23,Usera,0.0797,0.063,valle,0.0797,-0.0167,omie
2025-10-26,0,Puente de Vallecas,0.0455,0.0389,valle,0.0455,-0.0066,omie
2025-10-26,1,Puente de Vallecas,0.0378,0.0325,valle,0.0378,-0.0053,omie
2025-10-26,2,Puente de Vallecas,0.0326,0.0288,valle,0.0326,-0.0038,omie
2025-10-26,3,Puente de Vallecas,0.0304,0.0263,valle,0.0304,-0.0041,omie
2025-10-26,4,Puente de Vallecas,0.0395,0.034,valle,0.0395,-0.0055,omie
2025-10-26,5,Puente de Vallecas,0.0454,0.0385,valle,0.0454,-0.0069,omie
2025-10-26,6,Puente de Vallecas,0.0626,0.0526,valle,0.0626,-0.01,omie
2025-10-26,7,Puente de Vallecas,0.0694,0.0595,valle,0.0694,-0.0099,omie
2025-10-26,8,Puente de Vallecas,0.1118,0.121,punta,0.1118,0.0092,omie
2025-10-26,9,Puente de Vallecas,0.1207,0.1381,punta,0.1207,0.0174,omie
2025-10-26,10,Puente de Vallecas,0.1078,0.1164,punta,0.1078,0.0086,omie
2025-10-26,11,Puente de Vallecas,0.0981,0.1096,punta,0.0981,0.0115,omie
2025-10-26,12,Puente de Vallecas,0.0946,0.1062,punta,0.0946,0.0116,omie
2025-10-26,13,Puente de Vallecas,0.1124,0.1213,punta,0.1124,0.0089,omie
2025-10-26,14,Puente de Vallecas,0.1288,0.1443,punta,0.1288,0.0155,omie
2025-10-26,15,Puente de Vallecas,0.1185,0.1284,punta,0.1185,0.0099,omie
2025-10-26,16,Puente de Vallecas,0.1028,0.1123,punta,0.1028,0.0095,omie
2025-10-26,17,Puente de Vallecas,0.1042,0.1133,punta,0.1042,0.0091,omie
2025-10-26,18,Puente de Vallecas,0.1324,0.1392,punta,0.1324,0.0068,omie
2025-10-26,19,Puente de Vallecas,0.1631,0.1821,punta,0.1631,0.019,omie
2025-10-26,20,Puente de Vallecas,0.1446,0.161,punta,0.1446,0.0164,omie
2025-10-26,21,Puente de Vallecas,0.1437,0.1587,punta,0.1437,0.015,omie
2025-10-26,22,Puente de Vallecas,0.1226,0.136,punta,0.1226,0.0134,omie
2025-10-26,23,Puente de Vallecas,0.0797,0.0679,valle,0.0797,-0.0118,omie
2025-10-26,0,Moratalaz,0.0455,0.0358,valle,0.0455,-0.0097,omie
2025-10-26,1,Moratalaz,0.0378,0.0303,valle,0.0378,-0.0075,omie
2025-10-26,2,Moratalaz,0.0326,0.0261,valle,0.0326,-0.0065,omie
2025-10-26,3,Moratalaz,0.0304,0.0237,valle,0.0304,-0.0067,omie
2025-10-26,4,Moratalaz,0.0395,0.0319,valle,0.0395,-0.0076,omie
2025-10-26,5,Moratalaz,0.0454,0.0352,valle,0.0454,-0.0102,omie
2025-10-26,6,Moratalaz,0.0626,0.049,valle,0.0626,-0.0136,omie
2025-10-26,7,Moratalaz,0.0694,0.0557,valle,0.0694,-0.0137,omie
2025-10-26,8,Moratalaz,0.1118,0.1329,punta,0.1118,0.0211,omie
2025-10-26,9,Moratalaz,0.1207,0.1469,punta,0.1207,0.0262,omie
2025-10-26,10,Moratalaz,0.1078,0.1315,punta,0.1078,0.0237,omie
2025-10-26,11,Moratalaz,0.0981,0.1183,punta,0.0981,0.0202,omie
2025-10-26,12,Moratalaz,0.0946,0.1127,punta,0.0946,0.0181,omie
2025-10-26,13,Moratalaz,0.1124,0.1349,punta,0.1124,0.0225,omie
2025-10-26,14,Moratalaz,0.1288,0.1536,punta,0.1288,0.0248,omie
2025-10-26,15,Moratalaz,0.1185,0.1405,punta,0.1185,0.022,omie
2025-10-26,16,Moratalaz,0.1028,0.1224,punta,0.1028,0.0196,omie
2025-10-26,17,Moratalaz,0.1042,0.1291,punta,0.1042,0.0249,omie
2025-10-26,18,Moratalaz,0.1324,0.1578,punta,0.1324,0.0254,omie
2025-10-26,19,Moratalaz,0.1631,0.1922,punta,0.1631,0.0291,omie
2025-10-26,20,Moratalaz,0.1446,0.1704,punta,0.1446,0.0258,omie
2025-10-26,21,Moratalaz,0.1437,0.172,punta,0.1437,0.0283,omie
2025-10-26,22,Moratalaz,0.1226,0.1488,punta,0.1226,0.0262,omie
2025-10-26,23,Moratalaz,0.0797,0.0642,valle,0.0797,-0.0155,omie
2025-10-26,0,Ciudad Lineal,0.0455,0.0357,valle,0.0455,-0.0098,omie
2025-10-26,1,Ciudad Lineal,0.0378,0.0309,valle,0.0378,-0.0069,omie
2025-10-26,2,Ciudad Lineal,0.0326,0.0259,valle,0.0326,-0.0067,omie
2025-10-26,3,Ciudad Lineal,0.0304,0.0248,valle,0.0304,-0.0056,omie
2025-10-26,4,Ciudad Lineal,0.0395,0.0313,valle,0.0395,-0.0082,omie
