fecha,distrito,NO2,PM10,PM2.5,O3,SO2,CO,ICA,calidad,recomendacion
2023-05-12,Tetuán,35.63,28.58,16.0,54.2,5.17,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-13,Tetuán,35.49,28.97,16.31,50.52,4.61,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-14,Tetuán,33.15,21.27,13.91,67.16,5.58,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-15,Tetuán,45.41,22.65,12.23,57.35,3.42,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-16,Tetuán,37.61,20.38,11.3,47.8,4.33,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-17,Tetuán,42.52,22.11,14.42,82.09,2.85,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-18,Tetuán,45.65,33.01,18.03,80.55,3.36,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-19,Tetuán,33.89,24.93,13.6,66.02,5.94,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-20,Tetuán,36.37,17.83,10.0,60.94,3.2,0.44,1,Buena,Calidad del aire satisfactoria
2023-05-21,Tetuán,34.27,18.28,11.11,80.66,5.99,0.3,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-22,Tetuán,49.94,21.33,12.66,60.48,4.6,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-23,Tetuán,37.31,21.46,12.63,49.8,5.65,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-24,Tetuán,37.07,31.89,19.88,66.5,4.23,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-25,Tetuán,44.24,26.39,16.59,61.85,4.86,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-26,Tetuán,40.78,34.32,18.86,72.44,2.81,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-27,Tetuán,35.11,22.84,13.45,101.2,4.3,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-28,Tetuán,27.55,19.99,12.59,91.42,4.0,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-29,Tetuán,43.05,24.6,13.77,69.35,4.98,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-30,Tetuán,37.37,25.23,15.89,67.08,4.02,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-31,Tetuán,39.56,28.39,15.97,65.19,3.23,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-01,Tetuán,36.98,22.56,13.9,101.47,3.71,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-02,Tetuán,31.28,19.48,12.1,89.26,3.24,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-03,Tetuán,26.51,14.82,8.71,108.77,2.78,0.29,1,Buena,Calidad del aire satisfactoria
2023-06-04,Tetuán,20.93,13.4,8.37,97.63,3.42,0.28,1,Buena,Calidad del aire satisfactoria
2023-06-05,Tetuán,33.59,20.68,11.53,121.72,3.1,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-06,Tetuán,37.35,27.13,16.41,148.18,4.94,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-07,Tetuán,31.8,16.96,10.61,104.37,2.77,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-08,Tetuán,45.04,15.89,9.31,89.21,4.04,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-09,Tetuán,34.35,21.66,12.85,91.51,4.28,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-10,Tetuán,24.06,13.87,8.68,81.86,3.29,0.36,1,Buena,Calidad del aire satisfactoria
2023-06-11,Tetuán,17.97,14.68,8.37,81.83,4.97,0.33,1,Buena,Calidad del aire satisfactoria
2023-06-12,Tetuán,32.65,21.05,11.62,89.94,4.2,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-13,Tetuán,28.1,20.17,10.91,99.96,3.41,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-14,Tetuán,27.48,22.15,12.62,114.33,4.52,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-15,Tetuán,29.35,16.71,10.57,81.55,2.71,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-16,Tetuán,48.19,19.85,13.0,137.4,4.18,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-17,Tetuán,30.27,11.98,7.89,109.66,3.35,0.37,1,Buena,Calidad del aire satisfactoria
2023-06-18,Tetuán,24.18,14.71,8.29,119.68,3.44,0.29,1,Buena,Calidad del aire satisfactoria
2023-06-19,Tetuán,31.32,18.69,11.52,92.25,3.6,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-20,Tetuán,34.59,16.21,9.09,127.39,5.59,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-21,Tetuán,34.42,21.67,13.19,92.01,2.25,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-22,Tetuán,33.63,16.51,10.87,104.87,3.41,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-23,Tetuán,26.39,18.27,11.86,88.67,3.87,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-24,Tetuán,28.44,18.71,10.32,106.71,3.89,0.33,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-25,Tetuán,22.78,11.14,7.04,96.26,3.37,0.33,1,Buena,Calidad del aire satisfactoria
2023-06-26,Tetuán,36.28,30.64,17.16,96.32,3.16,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-27,Tetuán,25.58,16.29,10.5,133.26,2.37,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-28,Tetuán,35.86,17.53,9.64,85.75,4.3,0.43,1,Buena,Calidad del aire satisfactoria
2023-06-29,Tetuán,34.2,13.93,8.66,83.75,4.48,0.39,1,Buena,Calidad del aire satisfactoria
2023-06-30,Tetuán,39.55,21.74,11.88,103.81,3.94,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-01,Tetuán,26.65,20.56,12.33,95.47,3.24,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-02,Tetuán,25.28,16.94,9.67,115.38,2.8,0.34,1,Buena,Calidad del aire satisfactoria
2023-07-03,Tetuán,34.84,16.23,10.01,134.14,4.01,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-04,Tetuán,37.08,22.6,12.77,70.85,3.44,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-05,Tetuán,35.35,16.26,10.24,104.48,4.16,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-06,Tetuán,30.83,22.11,14.18,86.79,2.3,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-07,Tetuán,36.09,16.89,9.69,73.31,2.25,0.45,1,Buena,Calidad del aire satisfactoria
2023-07-08,Tetuán,26.83,13.68,8.37,108.62,4.13,0.33,1,Buena,Calidad del aire satisfactoria
2023-07-09,Tetuán,21.12,14.06,7.77,86.9,2.8,0.3,1,Buena,Calidad del aire satisfactoria
2023-07-10,Tetuán,26.94,22.76,14.15,92.08,5.02,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-11,Tetuán,26.53,16.13,9.17,121.43,2.48,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-12,Tetuán,30.98,20.18,12.21,60.02,4.54,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-13,Tetuán,33.84,16.86,9.63,89.25,3.94,0.4,1,Buena,Calidad del aire satisfactoria
2023-07-14,Tetuán,33.34,16.33,8.92,135.9,3.81,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-15,Tetuán,28.68,24.71,15.81,85.91,3.12,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-16,Tetuán,24.08,15.52,9.47,87.58,3.36,0.3,1,Buena,Calidad del aire satisfactoria
2023-07-17,Tetuán,33.66,21.57,14.12,94.27,4.27,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-18,Tetuán,32.88,19.98,11.18,87.32,2.38,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-19,Tetuán,33.44,15.49,9.27,102.71,4.15,0.38,1,Buena,Calidad del aire satisfactoria
2023-07-20,Tetuán,34.52,15.82,9.24,119.65,2.2,0.41,1,Buena,Calidad del aire satisfactoria
2023-07-21,Tetuán,38.54,21.38,12.08,84.04,3.74,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-22,Tetuán,31.41,17.36,11.28,92.74,4.81,0.29,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-23,Tetuán,24.61,16.88,9.93,100.53,2.82,0.3,1,Buena,Calidad del aire satisfactoria
2023-07-24,Tetuán,29.38,19.69,12.68,108.92,3.21,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-25,Tetuán,27.93,22.61,14.01,121.22,3.15,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-26,Tetuán,27.78,24.12,15.15,89.76,3.13,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-27,Tetuán,30.19,15.97,9.63,83.7,4.35,0.4,1,Buena,Calidad del aire satisfactoria
2023-07-28,Tetuán,29.3,21.67,14.17,105.96,4.5,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-29,Tetuán,22.4,17.05,9.23,118.24,3.49,0.3,1,Buena,Calidad del aire satisfactoria
2023-07-30,Tetuán,20.63,19.82,12.15,93.37,3.79,0.27,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-31,Tetuán,35.34,21.28,12.05,114.68,3.77,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-01,Tetuán,27.17,19.94,11.2,80.08,3.83,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-02,Tetuán,33.33,21.86,13.25,86.73,3.22,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-03,Tetuán,31.58,20.83,13.04,105.47,2.97,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-04,Tetuán,36.69,15.02,9.59,87.21,2.03,0.41,1,Buena,Calidad del aire satisfactoria
2023-08-05,Tetuán,31.16,17.8,9.81,94.82,2.81,0.36,1,Buena,Calidad del aire satisfactoria
2023-08-06,Tetuán,17.4,12.43,7.81,71.12,3.41,0.33,1,Buena,Calidad del aire satisfactoria
2023-08-07,Tetuán,32.54,20.44,11.06,96.59,2.4,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-08,Tetuán,32.45,22.96,14.19,75.77,4.82,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-09,Tetuán,28.95,27.46,15.19,132.52,3.68,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-10,Tetuán,26.19,23.85,14.58,96.44,3.08,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-11,Tetuán,38.24,23.01,13.35,102.77,4.52,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-12,Tetuán,24.91,20.76,12.2,76.81,3.24,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-13,Tetuán,25.35,15.32,8.7,90.74,2.97,0.32,1,Buena,Calidad del aire satisfactoria
2023-08-14,Tetuán,27.61,20.93,13.52,73.17,2.5,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-15,Tetuán,35.29,17.71,9.95,83.56,3.81,0.35,1,Buena,Calidad del aire satisfactoria
2023-08-16,Tetuán,36.99,21.35,13.03,94.81,2.97,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-17,Tetuán,35.38,23.54,13.04,97.15,2.42,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-18,Tetuán,25.58,15.25,8.25,94.02,1.91,0.41,1,Buena,Calidad del aire satisfactoria
2023-08-19,Tetuán,22.23,16.73,10.12,70.61,4.23,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-20,Tetuán,22.54,11.57,7.16,96.17,4.56,0.28,1,Buena,Calidad del aire satisfactoria
2023-08-21,Tetuán,34.81,17.66,9.85,95.18,3.47,0.36,1,Buena,Calidad del aire satisfactoria
2023-08-22,Tetuán,35.44,23.78,15.68,90.86,3.34,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-23,Tetuán,27.39,20.75,12.08,84.19,3.81,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-24,Tetuán,35.39,22.15,14.24,89.57,3.21,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-25,Tetuán,28.12,21.16,12.75,101.78,2.67,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-26,Tetuán,23.4,20.54,11.92,75.32,2.48,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-27,Tetuán,18.63,11.2,6.62,117.03,4.13,0.27,1,Buena,Calidad del aire satisfactoria
2023-08-28,Tetuán,32.94,19.25,11.1,111.41,3.0,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-29,Tetuán,30.7,17.78,11.23,97.44,3.59,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-30,Tetuán,40.64,18.17,11.02,84.73,3.52,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-31,Tetuán,35.74,20.86,13.11,92.66,4.54,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-01,Tetuán,39.81,25.94,15.4,68.41,4.95,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-02,Tetuán,35.56,15.8,9.01,52.92,3.16,0.38,1,Buena,Calidad del aire satisfactoria
2023-09-03,Tetuán,27.78,17.91,9.94,54.38,2.94,0.32,1,Buena,Calidad del aire satisfactoria
2023-09-04,Tetuán,38.55,22.28,13.06,83.25,3.67,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-05,Tetuán,41.87,42.07,24.99,53.26,4.65,0.44,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-09-06,Tetuán,39.44,19.37,10.64,63.22,4.47,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-07,Tetuán,37.54,26.02,16.9,54.32,3.33,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-08,Tetuán,38.1,29.01,18.78,71.23,4.44,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-09,Tetuán,34.41,16.94,10.44,39.83,3.47,0.33,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-10,Tetuán,21.06,17.53,10.56,59.09,3.49,0.31,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-11,Tetuán,43.52,22.63,13.22,73.65,4.98,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-12,Tetuán,46.57,25.01,13.57,46.08,4.31,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-13,Tetuán,38.68,26.74,15.85,53.92,4.2,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-14,Tetuán,41.86,22.76,14.71,53.14,4.45,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-15,Tetuán,36.83,25.54,15.3,49.75,3.45,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-16,Tetuán,31.57,18.85,12.35,65.41,5.15,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-17,Tetuán,26.1,24.65,14.69,61.68,3.67,0.26,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-18,Tetuán,51.82,26.42,15.08,54.67,3.76,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-19,Tetuán,43.91,20.1,10.96,45.3,2.98,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-20,Tetuán,41.81,24.9,13.46,40.56,3.88,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-21,Tetuán,34.52,25.5,15.91,50.16,3.42,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-22,Tetuán,37.58,26.18,17.02,62.95,5.37,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-23,Tetuán,23.65,22.69,12.41,57.88,3.45,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-24,Tetuán,25.17,13.09,8.36,93.8,3.84,0.3,1,Buena,Calidad del aire satisfactoria
2023-09-25,Tetuán,39.55,25.29,15.06,66.1,4.4,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-26,Tetuán,33.12,26.3,16.99,82.41,3.07,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-27,Tetuán,38.29,28.27,18.58,45.99,3.69,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-28,Tetuán,37.44,23.44,12.69,84.09,4.46,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-29,Tetuán,37.56,18.77,11.62,62.4,4.85,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-30,Tetuán,35.11,20.53,11.65,73.08,4.02,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-01,Tetuán,20.44,15.4,9.54,70.38,3.33,0.29,1,Buena,Calidad del aire satisfactoria
2023-10-02,Tetuán,34.32,25.17,15.72,60.97,4.59,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-03,Tetuán,38.42,35.82,22.95,58.06,2.29,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-04,Tetuán,42.92,20.15,10.89,52.17,5.11,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-05,Tetuán,36.95,24.91,13.53,47.21,6.89,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-06,Tetuán,35.17,22.62,12.68,68.34,1.57,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-07,Tetuán,30.93,21.07,13.67,57.8,2.32,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-08,Tetuán,22.73,14.85,9.3,52.18,6.67,0.33,1,Buena,Calidad del aire satisfactoria
2023-10-09,Tetuán,34.76,23.53,13.19,53.27,4.39,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-10,Tetuán,45.63,22.59,13.8,59.44,3.15,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-11,Tetuán,30.78,26.95,16.88,66.02,3.18,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-12,Tetuán,44.7,21.11,11.99,69.94,4.96,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-13,Tetuán,38.2,23.56,14.34,71.41,4.59,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-14,Tetuán,30.4,26.54,17.51,61.78,4.28,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-15,Tetuán,23.33,14.47,9.34,46.51,3.79,0.29,1,Buena,Calidad del aire satisfactoria
2023-10-16,Tetuán,48.89,26.04,17.1,62.88,5.94,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-17,Tetuán,35.2,19.31,11.88,61.13,3.05,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-18,Tetuán,39.82,27.4,15.86,66.49,2.8,0.59,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-19,Tetuán,31.6,19.92,11.04,77.71,3.16,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-20,Tetuán,37.29,35.77,19.34,60.27,4.24,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-21,Tetuán,38.68,19.98,11.28,61.49,4.53,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-22,Tetuán,25.4,20.41,13.15,97.32,4.45,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-23,Tetuán,29.51,24.58,16.04,71.09,3.79,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-24,Tetuán,31.51,16.78,9.77,57.28,4.29,0.46,1,Buena,Calidad del aire satisfactoria
2023-10-25,Tetuán,30.13,23.43,15.4,54.06,6.25,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-26,Tetuán,41.8,21.81,13.28,71.4,3.18,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-27,Tetuán,37.63,23.21,13.68,64.51,4.41,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-28,Tetuán,31.43,21.84,13.32,61.41,4.29,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-29,Tetuán,26.31,13.5,8.45,81.46,3.96,0.34,1,Buena,Calidad del aire satisfactoria
2023-10-30,Tetuán,34.26,26.72,17.15,58.39,4.65,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-31,Tetuán,40.36,20.22,11.99,59.05,3.34,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-01,Tetuán,38.19,24.46,13.33,75.22,7.78,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-02,Tetuán,42.26,24.87,14.99,48.75,3.43,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-03,Tetuán,40.35,25.6,15.14,58.16,4.38,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-04,Tetuán,35.23,14.44,8.97,51.7,7.57,0.39,1,Buena,Calidad del aire satisfactoria
2023-11-05,Tetuán,22.13,17.52,11.48,99.28,3.61,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-06,Tetuán,34.28,22.81,15.01,65.05,5.74,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-07,Tetuán,39.89,31.52,17.72,53.86,2.58,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-08,Tetuán,35.92,27.77,18.19,68.93,4.6,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-09,Tetuán,42.43,29.85,17.33,68.32,5.88,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-10,Tetuán,35.82,26.45,17.45,55.66,3.05,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-11,Tetuán,27.58,27.58,15.37,56.92,2.74,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-12,Tetuán,27.9,17.2,9.41,73.8,5.32,0.29,1,Buena,Calidad del aire satisfactoria
2023-11-13,Tetuán,41.2,30.54,19.94,52.95,2.05,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-14,Tetuán,46.05,30.56,16.73,63.92,3.23,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-15,Tetuán,38.62,27.73,16.28,61.12,4.03,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-16,Tetuán,43.68,20.75,13.53,49.42,3.14,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-17,Tetuán,48.54,19.74,11.25,55.84,3.65,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-18,Tetuán,30.55,18.49,11.78,59.54,3.55,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-19,Tetuán,31.52,18.81,10.4,60.58,4.34,0.26,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-20,Tetuán,34.51,18.79,11.3,60.9,4.07,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-21,Tetuán,46.19,21.26,11.55,73.32,5.07,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-22,Tetuán,41.43,20.41,11.91,63.99,3.44,0.57,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-23,Tetuán,37.77,29.4,18.62,69.85,4.94,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-24,Tetuán,40.51,18.9,10.39,73.18,3.3,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-25,Tetuán,28.74,26.0,14.55,63.19,3.65,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-26,Tetuán,38.35,17.98,11.04,53.01,5.7,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-27,Tetuán,45.32,22.19,13.35,54.8,3.72,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-28,Tetuán,38.55,22.08,13.39,62.47,3.04,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-29,Tetuán,41.59,20.59,13.18,49.67,6.45,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-11-30,Tetuán,39.12,24.99,15.8,56.16,4.57,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-01,Tetuán,53.62,33.16,19.77,58.16,4.73,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-02,Tetuán,45.78,25.31,16.18,53.07,5.49,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-03,Tetuán,38.54,20.1,11.59,30.01,4.85,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-04,Tetuán,45.34,37.52,23.2,49.67,5.01,0.58,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-05,Tetuán,43.63,32.51,21.37,37.78,2.8,0.59,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-06,Tetuán,48.69,39.14,23.03,49.29,5.62,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-07,Tetuán,46.78,36.6,21.66,39.1,5.84,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-08,Tetuán,58.31,27.1,16.69,30.02,4.74,0.6,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-09,Tetuán,41.47,22.52,14.26,42.56,3.84,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-10,Tetuán,41.88,28.34,18.24,40.78,2.89,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-11,Tetuán,54.06,31.05,20.18,31.0,3.22,0.57,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-12,Tetuán,49.98,26.71,17.34,45.72,4.57,0.63,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-13,Tetuán,55.79,31.73,19.38,43.55,4.7,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-14,Tetuán,48.92,31.34,20.63,44.74,4.55,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-15,Tetuán,46.63,29.34,17.72,32.9,6.7,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-12-16,Tetuán,43.07,25.13,13.8,59.24,3.51,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
