fecha,distrito,NO2,PM10,PM2.5,O3,SO2,CO,ICA,calidad,recomendacion
2023-03-20,Tetuán,46.39,24.95,13.83,82.66,5.65,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-21,Tetuán,43.05,23.99,14.68,53.44,4.5,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-22,Tetuán,40.6,28.82,18.52,55.07,2.18,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-23,Tetuán,42.16,21.84,12.69,67.32,5.69,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-24,Tetuán,49.48,21.81,13.68,82.46,2.51,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-25,Tetuán,34.46,19.39,11.61,41.36,6.04,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-26,Tetuán,34.36,23.85,14.06,52.28,3.71,0.31,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-27,Tetuán,47.07,30.4,18.03,53.26,4.49,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-28,Tetuán,48.77,23.71,13.86,88.69,3.6,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-29,Tetuán,39.42,29.14,18.63,65.23,5.31,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-30,Tetuán,45.88,20.62,11.88,58.13,3.26,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-03-31,Tetuán,42.37,25.63,14.32,71.06,3.32,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-01,Tetuán,42.96,21.27,12.99,76.97,2.59,0.33,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-02,Tetuán,24.35,24.31,14.08,82.65,3.39,0.3,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-03,Tetuán,41.95,23.83,15.4,74.04,3.45,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-04,Tetuán,39.98,29.63,17.95,58.75,3.66,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-05,Tetuán,37.25,24.8,14.47,72.1,3.09,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-06,Tetuán,50.54,28.04,16.65,63.68,3.94,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-07,Tetuán,48.8,23.57,15.3,64.12,4.03,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-08,Tetuán,31.34,25.63,15.73,59.08,3.65,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-09,Tetuán,39.3,26.1,14.18,72.86,3.61,0.28,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-10,Tetuán,51.24,29.72,16.95,41.32,4.05,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-11,Tetuán,46.2,33.59,20.25,74.21,4.06,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-12,Tetuán,36.99,25.22,16.33,63.69,4.6,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-13,Tetuán,43.45,27.56,16.9,73.45,3.37,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-14,Tetuán,44.35,26.28,15.85,48.93,3.17,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-15,Tetuán,42.56,17.24,10.38,83.03,4.17,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-16,Tetuán,30.75,21.73,11.88,76.73,4.92,0.31,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-17,Tetuán,53.48,27.07,16.17,92.42,6.97,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-18,Tetuán,55.14,20.31,12.23,56.66,4.48,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-19,Tetuán,51.75,32.09,20.91,59.16,3.9,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-20,Tetuán,39.01,28.32,16.17,54.17,2.96,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-21,Tetuán,42.43,25.09,15.27,64.38,4.92,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-22,Tetuán,32.38,20.76,12.17,53.56,4.92,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-23,Tetuán,35.45,15.5,10.06,58.82,5.14,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-24,Tetuán,37.63,22.64,12.97,73.51,5.88,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-25,Tetuán,38.76,27.0,15.19,56.45,3.58,0.57,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-26,Tetuán,38.89,24.75,15.19,64.2,5.14,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-27,Tetuán,44.19,31.66,18.74,61.55,3.03,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-28,Tetuán,49.25,26.92,16.4,64.53,3.45,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-29,Tetuán,39.89,20.27,12.76,61.72,4.14,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-04-30,Tetuán,28.27,18.44,11.46,67.64,5.21,0.28,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-01,Tetuán,34.75,24.92,15.48,53.2,2.74,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-02,Tetuán,48.11,20.51,13.08,51.02,3.21,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-03,Tetuán,40.39,21.93,12.44,53.26,4.37,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-04,Tetuán,46.87,26.5,14.62,46.21,4.03,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-05,Tetuán,37.84,30.23,19.38,64.12,3.07,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-06,Tetuán,34.29,19.45,12.12,76.38,2.84,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-07,Tetuán,31.49,21.08,13.37,82.36,5.46,0.29,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-08,Tetuán,49.46,31.33,19.0,87.38,3.81,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-09,Tetuán,41.81,25.33,14.86,45.7,2.54,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-10,Tetuán,44.33,45.55,28.3,46.72,3.52,0.48,3,Mala,Sensibles al aire pueden experimentar síntomas
2023-05-11,Tetuán,41.9,24.48,13.67,77.25,4.12,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-12,Tetuán,40.01,23.26,13.35,50.68,3.39,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-13,Tetuán,28.36,17.12,9.49,73.38,3.09,0.36,1,Buena,Calidad del aire satisfactoria
2023-05-14,Tetuán,32.94,14.32,9.05,76.96,3.69,0.39,1,Buena,Calidad del aire satisfactoria
2023-05-15,Tetuán,32.55,19.91,12.96,84.45,3.22,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-16,Tetuán,48.72,23.28,13.93,71.43,3.58,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-17,Tetuán,36.24,27.59,15.56,52.92,3.65,0.55,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-18,Tetuán,48.34,23.68,13.54,63.35,4.13,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-19,Tetuán,44.93,24.73,13.45,62.07,4.3,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-20,Tetuán,39.0,21.3,12.48,64.31,4.15,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-21,Tetuán,24.03,15.35,9.91,68.84,3.73,0.3,1,Buena,Calidad del aire satisfactoria
2023-05-22,Tetuán,39.84,24.74,15.67,52.26,4.68,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-23,Tetuán,38.3,25.62,15.83,55.12,3.9,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-24,Tetuán,38.46,27.33,16.36,46.54,3.76,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-25,Tetuán,41.49,27.77,17.1,77.01,2.85,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-26,Tetuán,41.08,28.06,16.64,63.87,3.0,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-27,Tetuán,34.98,18.71,10.5,69.56,4.05,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-28,Tetuán,25.6,18.2,11.68,53.93,5.87,0.3,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-29,Tetuán,44.59,31.36,17.2,75.17,6.61,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-30,Tetuán,44.8,28.47,15.41,66.85,5.43,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-05-31,Tetuán,36.38,28.62,15.75,59.09,4.17,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-01,Tetuán,40.14,12.05,7.59,96.95,3.71,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-02,Tetuán,28.63,17.66,9.55,73.53,2.2,0.47,1,Buena,Calidad del aire satisfactoria
2023-06-03,Tetuán,26.77,17.34,9.76,109.69,4.03,0.27,1,Buena,Calidad del aire satisfactoria
2023-06-04,Tetuán,21.63,14.75,8.46,118.23,3.71,0.27,1,Buena,Calidad del aire satisfactoria
2023-06-05,Tetuán,36.09,27.52,17.79,98.74,2.82,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-06,Tetuán,29.75,18.16,11.72,61.03,3.75,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-07,Tetuán,28.36,23.97,14.03,113.46,2.77,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-08,Tetuán,33.3,21.83,12.74,92.98,3.27,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-09,Tetuán,41.0,16.5,9.68,74.39,4.9,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-10,Tetuán,27.95,20.33,12.94,116.55,3.83,0.33,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-11,Tetuán,22.78,11.96,7.41,103.66,5.09,0.27,1,Buena,Calidad del aire satisfactoria
2023-06-12,Tetuán,36.01,20.66,13.0,110.81,3.49,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-13,Tetuán,36.93,17.01,9.62,110.94,5.84,0.39,1,Buena,Calidad del aire satisfactoria
2023-06-14,Tetuán,27.53,21.18,12.14,72.44,3.26,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-15,Tetuán,34.16,19.7,11.67,77.49,3.94,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-16,Tetuán,32.47,25.38,15.72,101.59,4.13,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-17,Tetuán,28.4,18.25,10.02,111.63,2.66,0.29,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-18,Tetuán,21.78,15.13,9.84,90.03,4.58,0.37,1,Buena,Calidad del aire satisfactoria
2023-06-19,Tetuán,34.76,20.74,11.44,89.12,3.84,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-20,Tetuán,29.21,14.37,7.84,122.33,4.14,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-21,Tetuán,36.05,23.85,15.04,87.73,3.27,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-22,Tetuán,31.56,17.6,10.23,86.11,3.71,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-23,Tetuán,30.47,20.64,12.57,132.51,3.4,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-24,Tetuán,25.92,12.23,7.88,85.79,4.39,0.34,1,Buena,Calidad del aire satisfactoria
2023-06-25,Tetuán,24.58,17.9,11.14,96.18,3.11,0.27,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-26,Tetuán,31.79,22.02,12.43,97.01,2.59,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-27,Tetuán,30.19,18.56,10.49,97.84,3.97,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-28,Tetuán,31.51,27.48,16.13,104.82,4.44,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-29,Tetuán,32.23,16.99,10.64,83.05,3.07,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-06-30,Tetuán,28.72,21.72,13.52,113.29,3.98,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-01,Tetuán,25.58,16.32,10.53,65.64,2.46,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-02,Tetuán,22.94,11.71,7.26,96.11,2.58,0.31,1,Buena,Calidad del aire satisfactoria
2023-07-03,Tetuán,30.98,26.69,14.8,70.02,2.59,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-04,Tetuán,29.6,19.19,12.21,133.47,3.59,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-05,Tetuán,27.95,21.67,11.8,101.86,2.77,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-06,Tetuán,33.22,24.45,14.4,118.47,4.38,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-07,Tetuán,32.02,22.6,14.33,96.2,3.21,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-08,Tetuán,24.26,17.68,11.18,127.99,2.34,0.32,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-09,Tetuán,20.26,12.55,6.83,75.25,3.75,0.24,1,Buena,Calidad del aire satisfactoria
2023-07-10,Tetuán,24.38,20.74,13.15,77.95,3.15,0.33,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-11,Tetuán,31.44,20.18,12.09,131.27,4.02,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-12,Tetuán,25.35,18.03,11.06,94.19,3.55,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-13,Tetuán,31.63,16.27,10.32,99.68,4.26,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-14,Tetuán,34.7,21.88,13.66,92.74,4.83,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-15,Tetuán,29.74,14.13,8.54,87.56,2.85,0.32,1,Buena,Calidad del aire satisfactoria
2023-07-16,Tetuán,21.32,12.43,6.74,82.0,4.32,0.27,1,Buena,Calidad del aire satisfactoria
2023-07-17,Tetuán,25.29,18.2,10.12,83.1,3.11,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-18,Tetuán,34.07,22.81,13.03,113.04,3.23,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-19,Tetuán,32.39,19.7,11.23,113.2,3.71,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-20,Tetuán,41.27,21.82,13.5,112.79,2.74,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-21,Tetuán,26.82,19.38,10.75,88.32,2.64,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-22,Tetuán,33.06,18.25,11.62,104.81,1.67,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-23,Tetuán,18.41,18.32,10.18,107.57,3.45,0.31,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-24,Tetuán,35.14,21.19,13.63,80.17,5.41,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-25,Tetuán,29.42,19.15,11.72,77.84,3.44,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-26,Tetuán,30.55,19.02,12.29,108.52,2.93,0.35,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-27,Tetuán,27.52,16.1,9.33,98.26,2.42,0.47,1,Buena,Calidad del aire satisfactoria
2023-07-28,Tetuán,29.7,21.19,13.41,85.5,3.55,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-29,Tetuán,27.89,19.18,11.36,95.75,2.18,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-07-30,Tetuán,21.09,13.44,8.26,95.05,3.01,0.27,1,Buena,Calidad del aire satisfactoria
2023-07-31,Tetuán,37.64,19.42,11.87,117.08,2.67,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-01,Tetuán,32.47,20.5,11.85,80.66,3.37,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-02,Tetuán,39.15,22.11,14.35,94.74,3.82,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-03,Tetuán,25.95,19.23,11.43,98.29,3.62,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-04,Tetuán,28.33,20.04,12.28,97.46,3.23,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-05,Tetuán,29.77,19.52,12.04,78.35,5.36,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-06,Tetuán,21.33,14.77,9.23,77.17,4.12,0.3,1,Buena,Calidad del aire satisfactoria
2023-08-07,Tetuán,37.26,19.13,10.99,128.85,3.49,0.31,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-08,Tetuán,31.16,15.59,8.48,113.4,2.3,0.36,1,Buena,Calidad del aire satisfactoria
2023-08-09,Tetuán,32.43,19.71,11.18,108.18,4.06,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-10,Tetuán,26.69,20.8,13.68,90.71,3.13,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-11,Tetuán,35.36,20.75,11.64,85.49,3.74,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-12,Tetuán,25.42,13.43,8.77,97.25,4.64,0.33,1,Buena,Calidad del aire satisfactoria
2023-08-13,Tetuán,22.63,14.53,8.52,69.95,3.74,0.28,1,Buena,Calidad del aire satisfactoria
2023-08-14,Tetuán,28.22,20.83,13.72,84.12,3.91,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-15,Tetuán,37.17,20.16,13.02,80.91,2.67,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-16,Tetuán,37.66,15.63,9.8,79.3,3.61,0.43,1,Buena,Calidad del aire satisfactoria
2023-08-17,Tetuán,31.9,17.4,11.32,97.05,3.88,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-18,Tetuán,36.78,24.21,14.37,106.15,3.23,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-19,Tetuán,25.47,16.49,10.65,94.66,2.93,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-20,Tetuán,16.06,13.03,7.84,111.77,3.3,0.31,1,Buena,Calidad del aire satisfactoria
2023-08-21,Tetuán,27.62,20.1,12.88,74.79,2.91,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-22,Tetuán,27.23,22.18,14.35,90.32,3.09,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-23,Tetuán,27.39,15.14,9.85,89.39,2.42,0.41,1,Buena,Calidad del aire satisfactoria
2023-08-24,Tetuán,28.37,22.18,14.54,116.94,4.75,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-25,Tetuán,32.06,22.48,13.21,116.25,3.97,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-26,Tetuán,23.24,13.47,7.62,102.75,2.59,0.31,1,Buena,Calidad del aire satisfactoria
2023-08-27,Tetuán,24.18,14.74,8.85,68.04,2.89,0.3,1,Buena,Calidad del aire satisfactoria
2023-08-28,Tetuán,34.92,18.86,12.16,76.78,3.46,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-29,Tetuán,28.15,19.3,12.26,109.04,3.83,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-30,Tetuán,40.56,17.25,9.37,98.02,4.66,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-08-31,Tetuán,27.75,21.19,13.5,78.05,3.73,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-01,Tetuán,43.76,27.41,15.98,51.5,4.05,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-02,Tetuán,32.24,19.41,10.81,69.21,3.3,0.31,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-03,Tetuán,26.23,20.82,11.54,56.67,4.38,0.29,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-04,Tetuán,34.17,33.36,19.39,64.57,2.8,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-05,Tetuán,32.49,28.59,18.33,57.91,4.82,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-06,Tetuán,32.11,19.05,11.33,76.27,7.22,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-07,Tetuán,42.39,23.62,13.62,51.06,3.7,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-08,Tetuán,36.95,20.39,11.32,55.2,2.18,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-09,Tetuán,27.72,19.43,10.76,52.02,3.44,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-10,Tetuán,27.06,20.04,12.13,44.59,5.11,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-11,Tetuán,40.87,24.78,14.79,51.95,5.72,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-12,Tetuán,36.0,25.75,15.07,55.36,6.08,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-13,Tetuán,38.53,21.13,13.04,65.9,4.86,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-14,Tetuán,44.78,27.77,16.58,55.08,3.81,0.4,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-15,Tetuán,38.5,29.99,17.48,47.34,3.48,0.53,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-16,Tetuán,27.24,20.93,12.03,74.27,4.81,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-17,Tetuán,28.39,23.61,14.57,53.89,2.59,0.3,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-18,Tetuán,36.69,28.05,16.7,42.06,4.34,0.59,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-19,Tetuán,44.76,34.47,19.26,59.47,5.06,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-20,Tetuán,34.6,25.25,15.38,83.06,3.34,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-21,Tetuán,43.16,28.63,16.72,75.28,5.54,0.41,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-22,Tetuán,38.7,25.21,15.22,47.37,2.89,0.47,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-23,Tetuán,26.86,17.52,10.8,63.27,3.39,0.38,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-24,Tetuán,27.22,15.14,9.51,55.73,3.38,0.25,1,Buena,Calidad del aire satisfactoria
2023-09-25,Tetuán,36.32,23.06,14.17,54.11,2.92,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-26,Tetuán,41.73,23.56,15.24,67.94,3.09,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-27,Tetuán,33.81,17.78,10.86,58.63,5.01,0.52,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-28,Tetuán,36.95,22.0,13.05,49.59,4.57,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-29,Tetuán,37.8,23.39,14.19,44.09,4.33,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-09-30,Tetuán,29.21,21.71,14.02,68.74,2.97,0.37,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-01,Tetuán,25.63,20.39,13.45,54.44,3.25,0.27,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-02,Tetuán,40.17,21.79,12.42,76.69,4.37,0.39,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-03,Tetuán,37.32,25.92,14.46,65.56,4.55,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-04,Tetuán,41.76,28.18,18.57,55.48,4.66,0.42,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-05,Tetuán,35.91,25.81,16.22,80.25,3.6,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-06,Tetuán,34.41,26.56,17.11,77.0,3.66,0.54,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-07,Tetuán,32.36,20.69,13.22,62.09,2.5,0.31,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-08,Tetuán,29.35,19.99,12.8,72.3,4.91,0.31,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-09,Tetuán,39.41,17.74,11.26,52.82,3.78,0.51,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-10,Tetuán,39.8,22.78,12.92,62.81,3.08,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-11,Tetuán,41.85,22.09,14.47,58.71,3.01,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-12,Tetuán,47.97,21.76,13.49,44.87,3.44,0.46,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-13,Tetuán,44.64,20.87,12.17,60.93,4.07,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-14,Tetuán,35.18,17.17,9.55,84.1,4.57,0.36,1,Buena,Calidad del aire satisfactoria
2023-10-15,Tetuán,29.02,16.62,10.68,43.54,3.54,0.34,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-16,Tetuán,27.38,25.33,14.99,45.21,3.51,0.49,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-17,Tetuán,42.24,27.17,15.38,53.23,3.89,0.44,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-18,Tetuán,42.3,25.84,14.52,45.99,5.69,0.48,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-19,Tetuán,35.58,22.03,14.08,70.0,4.68,0.43,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-20,Tetuán,40.87,21.63,11.79,52.81,4.67,0.45,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-21,Tetuán,39.71,19.26,11.26,57.95,4.72,0.36,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-22,Tetuán,27.28,17.98,11.31,53.47,3.91,0.27,2,Moderada,Calidad del aire aceptable para la mayoría de personas
2023-10-23,Tetuán,39.51,19.1,11.23,68.32,3.22,0.5,2,Moderada,Calidad del aire aceptable para la mayoría de personas
